PV25  ,572.024.0,1999JJ00
PV25  ,651.016.0,2000JJ00
PV25  ,670.021.0,2001JJ00
PV25  ,643.025.0,2002JJ00
PV25  ,649.024.0,2003JJ00
PV25  ,669.014.0,2004JJ00
PV25  ,725.025.0,2005JJ00
PV25  ,701.032.0,2006JJ00
PV25  ,762.023.0,2007JJ00
PV25  ,781.032.0,2008JJ00
PV25  ,775.025.0,2009JJ00
PV25  ,810.038.0,2010JJ00
PV25  ,804.032.0,2011JJ00
PV25  ,772.036.0,2012JJ00
PV25  ,772.043.0,2013JJ00
PV25  ,739.062.0,2014JJ00
PV25  ,657.054.0,2015JJ00
PV25  ,674.049.0,2016JJ00
PV25  ,739.040.0,2017JJ00
PV25  ,717.056.0,2018JJ00
PV25  ,731.047.0,2019JJ00
PV25  ,803.038.0,2020JJ00
PV25  ,772.054.0,2021JJ00
PV25  ,832.051.0,2022JJ00
PV25  ,757.039.0,2023JJ00
PV26  ,225.032.0,1988JJ00
PV26  ,247.033.0,1989JJ00
PV26  ,238.046.0,1990JJ00
PV26  ,266.038.0,1991JJ00
PV26  ,310.035.0,1992JJ00
PV26  ,311.025.0,1993JJ00
PV26  ,341.020.0,1994JJ00
PV26  ,305.025.0,1995JJ00
PV26  ,346.028.0,1996JJ00
PV26  ,386.017.0,1997JJ00
PV26  ,387.013.0,1998JJ00
PV26  ,451.07.0,1999JJ00
PV26  ,471.013.0,2000JJ00
PV26  ,504.015.0,2001JJ00
PV26  ,559.025.0,2002JJ00
PV26  ,555.023.0,2003JJ00
PV26  ,609.016.0,2004JJ00
PV26  ,600.016.0,2005JJ00
PV26  ,604.015.0,2006JJ00
PV26  ,632.022.0,2007JJ00
PV26  ,660.024.0,2008JJ00
PV26  ,696.032.0,2009JJ00
PV26  ,717.031.0,2010JJ00
PV26  ,686.039.0,2011JJ00
PV26  ,692.032.0,2012JJ00
PV26  ,629.031.0,2013JJ00
PV26  ,721.032.0,2014JJ00
PV26  ,645.032.0,2015JJ00
PV26  ,630.042.0,2016JJ00
PV26  ,672.041.0,2017JJ00
PV26  ,673.044.0,2018JJ00
PV26  ,705.038.0,2019JJ00
PV26  ,683.039.0,2020JJ00
PV26  ,788.042.0,2021JJ00
PV26  ,708.033.0,2022JJ00
PV26  ,668.047.0,2023JJ00
PV27  ,481.040.0,1988JJ00
PV27  ,533.043.0,1989JJ00
PV27  ,608.035.0,1990JJ00
PV27  ,621.053.0,1991JJ00
PV27  ,729.053.0,1992JJ00
PV27  ,753.056.0,1993JJ00
PV27  ,836.054.0,1994JJ00
PV27  ,776.036.0,1995JJ00
PV27  ,844.042.0,1996JJ00
PV27  ,927.035.0,1997JJ00
PV27  ,1000.036.0,1998JJ00
PV27  ,1011.043.0,1999JJ00
PV27  ,1214.035.0,2000JJ00
PV27  ,1201.041.0,2001JJ00
PV27  ,1225.046.0,2002JJ00
PV27  ,1308.056.0,2003JJ00
PV27  ,1381.045.0,2004JJ00
PV27  ,1412.065.0,2005JJ00
PV27  ,1410.055.0,2006JJ00
PV27  ,1466.061.0,2007JJ00
PV27  ,1520.071.0,2008JJ00
PV27  ,1726.075.0,2009JJ00
PV27  ,1789.071.0,2010JJ00
PV27  ,1729.086.0,2011JJ00
PV27  ,1680.0100.0,2012JJ00
PV27  ,1617.0106.0,2013JJ00
PV27  ,1606.081.0,2014JJ00
PV27  ,1605.094.0,2015JJ00
PV27  ,1714.090.0,2016JJ00
PV27  ,1714.0120.0,2017JJ00
PV27  ,1724.0118.0,2018JJ00
PV27  ,1679.0130.0,2019JJ00
PV27  ,1766.0106.0,2020JJ00
PV27  ,1844.0106.0,2021JJ00
PV27  ,1717.0103.0,2022JJ00
PV27  ,1755.0123.0,2023JJ00
PV28  ,628.058.0,1988JJ00
PV28  ,655.068.0,1989JJ00
PV28  ,697.072.0,1990JJ00
PV28  ,773.060.0,1991JJ00
PV28  ,768.071.0,1992JJ00
PV28  ,845.059.0,1993JJ00
PV28  ,842.052.0,1994JJ00
PV28  ,849.041.0,1995JJ00
PV28  ,934.049.0,1996JJ00
PV28  ,984.045.0,1997JJ00
PV28  ,1071.048.0,1998JJ00
PV28  ,1139.051.0,1999JJ00
PV28  ,1165.057.0,2000JJ00
PV28  ,1203.060.0,2001JJ00
PV28  ,1333.060.0,2002JJ00
PV28  ,1368.068.0,2003JJ00
PV28  ,1464.074.0,2004JJ00
PV28  ,1485.061.0,2005JJ00
PV28  ,1489.064.0,2006JJ00
PV28  ,1479.068.0,2007JJ00
PV28  ,1614.072.0,2008JJ00
PV28  ,1640.076.0,2009JJ00
PV28  ,1800.092.0,2010JJ00
PV28  ,1750.093.0,2011JJ00
PV28  ,1755.081.0,2012JJ00
PV28  ,1657.078.0,2013JJ00
PV28  ,1752.0127.0,2014JJ00
PV28  ,1696.083.0,2015JJ00
PV28  ,1715.085.0,2016JJ00
PV28  ,1719.0141.0,2017JJ00
PV28  ,1749.0116.0,2018JJ00
PV28  ,1940.0109.0,2019JJ00
PV28  ,1915.0104.0,2020JJ00
PV28  ,2017.0128.0,2021JJ00
PV28  ,1873.0118.0,2022JJ00
PV28  ,1964.0136.0,2023JJ00
PV29  ,73.06.0,1988JJ00
PV29  ,54.04.0,1989JJ00
PV29  ,64.07.0,1990JJ00
PV29  ,72.04.0,1991JJ00
PV29  ,75.06.0,1992JJ00
PV29  ,71.06.0,1993JJ00
PV29  ,97.06.0,1994JJ00
PV29  ,75.03.0,1995JJ00
PV29  ,75.02.0,1996JJ00
PV29  ,77.07.0,1997JJ00
PV29  ,71.04.0,1998JJ00
PV29  ,96.011.0,1999JJ00
PV29  ,95.04.0,2000JJ00
PV29  ,93.05.0,2001JJ00
PV29  ,86.05.0,2002JJ00
PV29  ,95.06.0,2003JJ00
PV29  ,120.06.0,2004JJ00
PV29  ,102.04.0,2005JJ00
PV29  ,114.06.0,2006JJ00
PV29  ,122.02.0,2007JJ00
PV29  ,130.04.0,2008JJ00
PV29  ,135.06.0,2009JJ00
PV29  ,120.07.0,2010JJ00
PV29  ,120.09.0,2011JJ00
PV29  ,121.06.0,2012JJ00
PV29  ,129.07.0,2013JJ00
