,ID,Value,Year
0,111,12.49,2012
1,111,13.19,2013
2,111,13.79,2014
3,111,14.38,2015
4,111,15.02,2016
5,111,15.64,2017
6,111,16.24,2018
7,111,16.87,2019
8,111,17.48,2020
9,1,9.0,2012
10,1,9.61,2013
11,1,10.09,2014
12,1,10.59,2015
13,1,11.1,2016
14,1,11.58,2017
15,1,12.1,2018
16,1,12.62,2019
17,1,13.19,2020
18,2,18.57,2012
19,2,19.94,2013
20,2,21.25,2014
21,2,22.38,2015
22,2,23.65,2016
23,2,24.72,2017
24,2,25.83,2018
25,2,26.85,2019
26,2,27.97,2020
27,3,10.19,2012
28,3,10.7,2013
29,3,11.19,2014
30,3,11.61,2015
31,3,12.03,2016
32,3,12.5,2017
33,3,12.97,2018
34,3,13.46,2019
35,3,13.91,2020
36,4,14.87,2012
37,4,15.87,2013
38,4,16.57,2014
39,4,17.17,2015
40,4,17.76,2016
41,4,18.47,2017
42,4,19.09,2018
43,4,19.7,2019
44,4,20.33,2020
45,5,11.71,2012
46,5,12.4,2013
47,5,12.93,2014
48,5,13.4,2015
49,5,13.95,2016
50,5,14.53,2017
51,5,15.09,2018
52,5,15.68,2019
53,5,16.27,2020
54,6,14.31,2012
55,6,15.09,2013
56,6,15.72,2014
57,6,16.35,2015
58,6,17.11,2016
59,6,17.76,2017
60,6,18.36,2018
61,6,19.08,2019
62,6,19.82,2020
63,7,9.42,2012
64,7,10.0,2013
65,7,10.47,2014
66,7,10.94,2015
67,7,11.42,2016
68,7,11.96,2017
69,7,12.46,2018
70,7,13.03,2019
71,7,13.55,2020
72,8,13.23,2012
73,8,13.97,2013
74,8,14.61,2014
75,8,15.3,2015
76,8,16.08,2016
77,8,16.76,2017
78,8,17.45,2018
79,8,18.17,2019
80,8,18.85,2020
81,9,12.52,2012
82,9,13.29,2013
83,9,13.98,2014
84,9,14.71,2015
85,9,15.46,2016
86,9,16.17,2017
87,9,16.87,2018
88,9,17.6,2019
89,9,18.23,2020
90,10,10.15,2012
91,10,10.66,2013
92,10,11.01,2014
93,10,11.47,2015
94,10,11.97,2016
95,10,12.35,2017
96,10,12.67,2018
97,10,13.18,2019
98,10,13.66,2020
99,11,20.02,2012
100,11,21.49,2013
101,11,22.86,2014
102,11,24.24,2015
103,11,25.52,2016
104,11,26.88,2017
105,11,28.2,2018
106,11,29.5,2019
107,11,30.85,2020
108,12,11.14,2012
109,12,11.65,2013
110,12,12.02,2014
111,12,12.4,2015
112,12,12.71,2016
113,12,13.08,2017
114,12,13.47,2018
115,12,13.9,2019
116,12,14.38,2020
117,13,11.16,2012
118,13,11.58,2013
119,13,11.86,2014
120,13,11.95,2015
121,13,12.13,2016
122,13,12.32,2017
123,13,12.52,2018
124,13,12.74,2019
125,13,13.04,2020
126,14,15.26,2012
127,14,15.76,2013
128,14,16.22,2014
129,14,16.66,2015
130,14,17.11,2016
131,14,17.52,2017
132,14,17.96,2018
133,14,18.14,2019
134,14,18.5,2020
135,15,10.84,2012
136,15,11.28,2013
137,15,11.49,2014
138,15,11.71,2015
139,15,11.89,2016
140,15,11.99,2017
141,15,12.16,2018
142,15,12.24,2019
143,15,12.39,2020
144,16,11.42,2012
145,16,11.84,2013
146,16,12.14,2014
147,16,12.43,2015
148,16,12.75,2016
149,16,13.0,2017
150,16,13.07,2018
151,16,13.33,2019
152,16,13.58,2020
153,1001000,9.85,2012
154,1001000,10.65,2013
155,1001000,11.43,2014
156,1001000,12.67,2015
157,1001000,13.41,2016
158,1001000,14.05,2017
159,1001000,14.83,2018
160,1001000,15.36,2019
161,1001000,15.92,2020
162,1002000,15.15,2012
163,1002000,16.44,2013
164,1002000,17.27,2014
165,1002000,18.23,2015
166,1002000,19.54,2016
167,1002000,20.46,2017
168,1002000,21.32,2018
169,1002000,22.08,2019
170,1002000,23.09,2020
171,1003000,10.44,2012
172,1003000,11.21,2013
173,1003000,11.86,2014
174,1003000,12.67,2015
175,1003000,13.57,2016
176,1003000,14.22,2017
177,1003000,14.88,2018
178,1003000,15.65,2019
179,1003000,16.36,2020
180,1004000,5.5,2012
181,1004000,5.85,2013
182,1004000,6.18,2014
183,1004000,6.35,2015
184,1004000,6.51,2016
185,1004000,6.95,2017
186,1004000,7.19,2018
187,1004000,7.63,2019
188,1004000,7.75,2020
189,1051000,5.35,2012
190,1051000,5.67,2013
191,1051000,6.04,2014
192,1051000,6.23,2015
193,1051000,6.5,2016
194,1051000,6.77,2017
195,1051000,7.05,2018
196,1051000,7.37,2019
197,1051000,7.68,2020
198,1053000,8.67,2012
199,1053000,9.21,2013
200,1053000,9.56,2014
201,1053000,9.85,2015
202,1053000,10.24,2016
203,1053000,10.64,2017
204,1053000,11.07,2018
205,1053000,11.49,2019
206,1053000,12.01,2020
207,1054000,5.06,2012
208,1054000,5.6,2013
209,1054000,5.96,2014
210,1054000,6.27,2015
211,1054000,6.58,2016
212,1054000,6.86,2017
213,1054000,7.24,2018
214,1054000,7.62,2019
215,1054000,7.95,2020
216,1055000,6.16,2012
217,1055000,6.75,2013
218,1055000,7.03,2014
219,1055000,7.43,2015
220,1055000,7.63,2016
221,1055000,7.99,2017
222,1055000,8.49,2018
223,1055000,8.94,2019
224,1055000,9.55,2020
225,1056000,10.29,2012
226,1056000,10.86,2013
227,1056000,11.39,2014
228,1056000,11.8,2015
229,1056000,12.2,2016
230,1056000,12.7,2017
231,1056000,13.29,2018
232,1056000,13.85,2019
233,1056000,14.44,2020
234,1057000,8.69,2012
235,1057000,9.27,2013
236,1057000,9.78,2014
237,1057000,10.23,2015
238,1057000,10.58,2016
239,1057000,10.99,2017
240,1057000,11.51,2018
241,1057000,12.01,2019
242,1057000,12.77,2020
243,1058000,9.43,2012
244,1058000,9.96,2013
245,1058000,10.47,2014
246,1058000,10.92,2015
247,1058000,11.28,2016
248,1058000,11.71,2017
249,1058000,12.2,2018
250,1058000,12.77,2019
251,1058000,13.33,2020
252,1059000,6.3,2012
253,1059000,6.75,2013
254,1059000,7.05,2014
255,1059000,7.59,2015
256,1059000,7.88,2016
257,1059000,8.31,2017
258,1059000,8.74,2018
259,1059000,9.08,2019
260,1059000,9.62,2020
261,1060000,8.39,2012
262,1060000,8.96,2013
263,1060000,9.35,2014
264,1060000,9.69,2015
265,1060000,10.2,2016
266,1060000,10.6,2017
267,1060000,11.03,2018
268,1060000,11.54,2019
269,1060000,12.05,2020
270,1061000,6.43,2012
271,1061000,6.92,2013
272,1061000,7.26,2014
273,1061000,7.68,2015
274,1061000,7.98,2016
275,1061000,8.26,2017
276,1061000,8.66,2018
277,1061000,8.92,2019
278,1061000,9.21,2020
279,1062000,11.63,2012
280,1062000,12.2,2013
281,1062000,12.75,2014
282,1062000,13.32,2015
283,1062000,13.83,2016
284,1062000,14.4,2017
285,1062000,14.97,2018
286,1062000,15.69,2019
287,1062000,16.35,2020
288,2000000,18.57,2012
289,2000000,19.94,2013
290,2000000,21.25,2014
291,2000000,22.38,2015
292,2000000,23.65,2016
293,2000000,24.72,2017
294,2000000,25.83,2018
295,2000000,26.85,2019
296,2000000,27.97,2020
297,3101000,22.36,2012
298,3101000,23.19,2013
299,3101000,24.6,2014
300,3101000,25.68,2015
301,3101000,26.83,2016
302,3101000,27.64,2017
303,3101000,28.63,2018
304,3101000,29.66,2019
305,3101000,30.58,2020
306,3102000,5.75,2012
307,3102000,6.05,2013
308,3102000,6.37,2014
309,3102000,6.65,2015
310,3102000,6.95,2016
311,3102000,7.31,2017
312,3102000,7.72,2018
313,3102000,7.9,2019
314,3102000,8.1,2020
315,3103000,13.22,2012
316,3103000,14.05,2013
317,3103000,14.87,2014
318,3103000,15.83,2015
319,3103000,16.49,2016
320,3103000,17.12,2017
321,3103000,17.7,2018
322,3103000,18.53,2019
323,3103000,19.28,2020
324,3151000,11.31,2012
325,3151000,11.58,2013
326,3151000,12.1,2014
327,3151000,12.61,2015
328,3151000,12.89,2016
329,3151000,13.37,2017
330,3151000,13.86,2018
331,3151000,14.42,2019
332,3151000,14.95,2020
333,3153000,8.49,2012
334,3153000,9.03,2013
335,3153000,9.45,2014
336,3153000,9.74,2015
337,3153000,10.08,2016
338,3153000,10.76,2017
339,3153000,11.26,2018
340,3153000,11.67,2019
341,3153000,11.91,2020
342,3154000,8.13,2012
343,3154000,8.61,2013
344,3154000,9.2,2014
345,3154000,9.57,2015
346,3154000,10.01,2016
347,3154000,10.42,2017
348,3154000,10.81,2018
349,3154000,11.3,2019
350,3154000,11.72,2020
351,3155000,6.71,2012
352,3155000,7.06,2013
353,3155000,7.38,2014
354,3155000,7.73,2015
355,3155000,8.03,2016
356,3155000,8.36,2017
357,3155000,8.81,2018
358,3155000,9.29,2019
359,3155000,9.68,2020
360,3157000,8.51,2012
361,3157000,8.84,2013
362,3157000,9.32,2014
363,3157000,9.75,2015
364,3157000,10.05,2016
365,3157000,10.43,2017
366,3157000,10.85,2018
367,3157000,11.37,2019
368,3157000,12.05,2020
369,3158000,11.83,2012
370,3158000,12.42,2013
371,3158000,13.06,2014
372,3158000,13.55,2015
373,3158000,14.07,2016
374,3158000,14.55,2017
375,3158000,15.03,2018
376,3158000,15.67,2019
377,3158000,16.24,2020
378,3159000,15.75,2012
379,3159000,16.18,2013
380,3159000,16.85,2014
381,3159000,17.23,2015
382,3159000,17.97,2016
383,3159000,18.68,2017
384,3159000,19.31,2018
385,3159000,19.78,2019
386,3159000,20.11,2020
387,3241000,14.92,2012
388,3241000,15.77,2013
389,3241000,16.51,2014
390,3241000,17.14,2015
391,3241000,17.78,2016
392,3241000,18.46,2017
393,3241000,19.22,2018
394,3241000,19.92,2019
395,3241000,20.62,2020
396,3251000,7.42,2012
397,3251000,7.92,2013
398,3251000,8.16,2014
399,3251000,8.44,2015
400,3251000,8.68,2016
401,3251000,8.91,2017
402,3251000,9.19,2018
403,3251000,9.54,2019
404,3251000,9.88,2020
405,3252000,7.8,2012
406,3252000,8.29,2013
407,3252000,8.68,2014
408,3252000,8.98,2015
409,3252000,9.27,2016
410,3252000,9.62,2017
411,3252000,9.94,2018
412,3252000,10.44,2019
413,3252000,10.73,2020
414,3254000,10.34,2012
415,3254000,10.74,2013
416,3254000,11.24,2014
417,3254000,11.69,2015
418,3254000,12.25,2016
419,3254000,12.77,2017
420,3254000,13.21,2018
421,3254000,13.8,2019
422,3254000,14.34,2020
423,3255000,6.72,2012
424,3255000,7.2,2013
