,ID,Value,Year
0,111,22.65,1995
1,111,22.37,1996
2,111,22.21,1997
3,111,21.95,1998
4,111,21.55,1999
5,111,21.87,2000
6,111,22.66,2001
7,111,23.66,2002
8,111,24.47,2003
9,111,23.79,2004
10,111,24.09,2005
11,111,24.04,2006
12,111,23.61,2007
13,111,24.7,2008
14,111,25.93,2009
15,111,27.12,2010
16,111,29.64,2011
17,111,31.04,2012
18,111,32.4,2013
19,111,33.24,2014
20,111,33.56,2015
21,111,34.02,2016
22,111,34.36,2017
23,111,34.55,2018
24,111,34.76,2019
25,111,35.41,2020
26,1,17.03,1995
27,1,16.22,1996
28,1,15.7,1997
29,1,15.21,1998
30,1,13.87,1999
31,1,14.84,2000
32,1,15.14,2001
33,1,15.52,2002
34,1,16.07,2003
35,1,16.32,2004
36,1,16.71,2005
37,1,16.84,2006
38,1,16.94,2007
39,1,17.06,2008
40,1,17.76,2009
41,1,18.47,2010
42,1,19.49,2011
43,1,19.59,2012
44,1,19.93,2013
45,1,19.86,2014
46,1,20.08,2015
47,1,20.79,2016
48,1,21.4,2017
49,1,22.22,2018
50,1,22.42,2019
51,1,22.95,2020
52,2,40.32,1995
53,2,38.06,1996
54,2,38.85,1997
55,2,38.32,1998
56,2,38.2,1999
57,2,37.36,2000
58,2,38.53,2001
59,2,40.02,2002
60,2,41.13,2003
61,2,40.13,2004
62,2,39.9,2005
63,2,40.33,2006
64,2,38.93,2007
65,2,40.41,2008
66,2,42.49,2009
67,2,44.7,2010
68,2,49.42,2011
69,2,52.22,2012
70,2,53.46,2013
71,2,54.89,2014
72,2,55.06,2015
73,2,56.15,2016
74,2,58.95,2017
75,2,59.66,2018
76,2,59.67,2019
77,2,62.83,2020
78,3,19.89,1995
79,3,19.86,1996
80,3,19.64,1997
81,3,19.53,1998
82,3,18.14,1999
83,3,18.11,2000
84,3,18.79,2001
85,3,19.37,2002
86,3,19.02,2003
87,3,19.34,2004
88,3,19.05,2005
89,3,18.32,2006
90,3,17.28,2007
91,3,17.65,2008
92,3,18.15,2009
93,3,18.93,2010
94,3,20.76,2011
95,3,21.81,2012
96,3,22.79,2013
97,3,24.43,2014
98,3,25.23,2015
99,3,25.79,2016
100,3,26.25,2017
101,3,26.32,2018
102,3,26.3,2019
103,3,26.04,2020
104,4,38.52,1995
105,4,37.69,1996
106,4,37.36,1997
107,4,38.89,1998
108,4,39.39,1999
109,4,40.33,2000
110,4,43.47,2001
111,4,46.02,2002
112,4,50.64,2003
113,4,52.1,2004
114,4,52.85,2005
115,4,46.22,2006
116,4,46.91,2007
117,4,47.45,2008
118,4,47.09,2009
119,4,48.2,2010
120,4,51.12,2011
121,4,53.12,2012
122,4,53.61,2013
123,4,53.83,2014
124,4,54.09,2015
125,4,53.53,2016
126,4,55.5,2017
127,4,54.82,2018
128,4,55.14,2019
129,4,55.35,2020
130,5,29.03,1995
131,5,28.99,1996
132,5,28.77,1997
133,5,28.69,1998
134,5,28.14,1999
135,5,28.11,2000
136,5,28.65,2001
137,5,28.81,2002
138,5,29.4,2003
139,5,25.8,2004
140,5,26.47,2005
141,5,26.42,2006
142,5,26.05,2007
143,5,27.0,2008
144,5,28.48,2009
145,5,30.05,2010
146,5,34.13,2011
147,5,36.77,2012
148,5,39.61,2013
149,5,41.18,2014
150,5,42.11,2015
151,5,43.41,2016
152,5,43.14,2017
153,5,43.67,2018
154,5,43.23,2019
155,5,43.47,2020
156,6,25.81,1995
157,6,25.0,1996
158,6,24.98,1997
159,6,24.67,1998
160,6,24.63,1999
161,6,24.86,2000
162,6,25.74,2001
163,6,29.73,2002
164,6,29.19,2003
165,6,26.24,2004
166,6,26.79,2005
167,6,26.91,2006
168,6,24.87,2007
169,6,28.24,2008
170,6,30.69,2009
171,6,32.4,2010
172,6,34.85,2011
173,6,35.77,2012
174,6,37.66,2013
175,6,39.1,2014
176,6,39.57,2015
177,6,40.32,2016
178,6,41.66,2017
179,6,41.87,2018
180,6,42.09,2019
181,6,42.41,2020
182,7,20.28,1995
183,7,20.3,1996
184,7,20.21,1997
185,7,19.98,1998
186,7,19.99,1999
187,7,20.33,2000
188,7,21.18,2001
189,7,22.46,2002
190,7,23.69,2003
191,7,24.41,2004
192,7,25.09,2005
193,7,25.45,2006
194,7,26.11,2007
195,7,26.59,2008
196,7,27.28,2009
197,7,28.24,2010
198,7,29.35,2011
199,7,30.34,2012
200,7,30.7,2013
201,7,30.58,2014
202,7,29.97,2015
203,7,30.06,2016
204,7,30.2,2017
205,7,30.35,2018
206,7,30.09,2019
207,7,30.17,2020
208,8,22.17,1995
209,8,21.37,1996
210,8,20.05,1997
211,8,18.08,1998
212,8,18.06,1999
213,8,18.59,2000
214,8,19.45,2001
215,8,20.42,2002
216,8,21.63,2003
217,8,22.37,2004
218,8,22.79,2005
219,8,22.83,2006
220,8,21.72,2007
221,8,24.31,2008
222,8,25.83,2009
223,8,27.01,2010
224,8,29.36,2011
225,8,31.55,2012
226,8,32.68,2013
227,8,33.3,2014
228,8,33.04,2015
229,8,33.12,2016
230,8,32.82,2017
231,8,32.51,2018
232,8,32.33,2019
233,8,32.48,2020
234,9,20.6,1995
235,9,19.94,1996
236,9,19.75,1997
237,9,19.29,1998
238,9,17.34,1999
239,9,17.44,2000
240,9,17.83,2001
241,9,18.6,2002
242,9,19.71,2003
243,9,20.02,2004
244,9,20.25,2005
245,9,20.64,2006
246,9,20.24,2007
247,9,20.68,2008
248,9,21.72,2009
249,9,22.85,2010
250,9,25.66,2011
251,9,26.5,2012
252,9,28.15,2013
253,9,28.9,2014
254,9,29.18,2015
255,9,29.11,2016
256,9,29.92,2017
257,9,30.0,2018
258,9,30.03,2019
259,9,30.8,2020
260,10,21.37,1995
261,10,20.66,1996
262,10,20.14,1997
263,10,19.61,1998
264,10,19.03,1999
265,10,18.69,2000
266,10,18.89,2001
267,10,19.04,2002
268,10,18.36,2003
269,10,18.3,2004
270,10,18.66,2005
271,10,18.98,2006
272,10,18.9,2007
273,10,20.98,2008
274,10,22.32,2009
275,10,24.91,2010
276,10,26.92,2011
277,10,28.42,2012
278,10,28.93,2013
279,10,29.87,2014
280,10,30.97,2015
281,10,31.2,2016
282,10,31.55,2017
283,10,31.76,2018
284,10,31.75,2019
285,10,31.97,2020
286,11,41.15,1995
287,11,39.54,1996
288,11,39.07,1997
289,11,38.77,1998
290,11,39.31,1999
291,11,39.15,2000
292,11,40.84,2001
293,11,41.3,2002
294,11,42.36,2003
295,11,41.62,2004
296,11,40.27,2005
297,11,39.03,2006
298,11,39.39,2007
299,11,39.46,2008
300,11,40.73,2009
301,11,42.55,2010
302,11,46.31,2011
303,11,47.59,2012
304,11,48.63,2013
305,11,49.44,2014
306,11,50.07,2015
307,11,50.7,2016
308,11,52.01,2017
309,11,52.71,2018
310,11,53.36,2019
311,11,54.43,2020
312,12,7.67,1995
313,12,8.7,1996
314,12,9.85,1997
315,12,10.63,1998
316,12,11.57,1999
317,12,12.69,2000
318,12,13.36,2001
319,12,14.52,2002
320,12,15.39,2003
321,12,15.98,2004
322,12,16.29,2005
323,12,16.61,2006
324,12,17.36,2007
325,12,18.58,2008
326,12,19.76,2009
327,12,20.35,2010
328,12,21.06,2011
329,12,21.24,2012
330,12,20.53,2013
331,12,20.25,2014
332,12,19.88,2015
333,12,19.45,2016
334,12,19.74,2017
335,12,19.73,2018
336,12,19.68,2019
337,12,20.0,2020
338,13,10.09,1995
339,13,11.09,1996
340,13,12.2,1997
341,13,13.29,1998
342,13,14.44,1999
343,13,15.3,2000
344,13,15.97,2001
345,13,16.83,2002
346,13,18.48,2003
347,13,20.13,2004
348,13,20.32,2005
349,13,20.48,2006
350,13,21.39,2007
351,13,22.12,2008
352,13,23.56,2009
353,13,24.09,2010
354,13,25.19,2011
355,13,24.94,2012
356,13,24.6,2013
357,13,24.35,2014
358,13,23.9,2015
359,13,23.68,2016
360,13,24.34,2017
361,13,23.82,2018
362,13,23.87,2019
363,13,24.29,2020
364,14,14.72,1995
365,14,15.53,1996
366,14,16.26,1997
367,14,17.08,1998
368,14,17.98,1999
369,14,19.1,2000
370,14,20.57,2001
371,14,22.13,2002
372,14,23.84,2003
373,14,24.8,2004
374,14,25.22,2005
375,14,25.13,2006
376,14,25.49,2007
377,14,25.6,2008
378,14,26.23,2009
379,14,26.45,2010
380,14,27.54,2011
381,14,27.83,2012
382,14,28.02,2013
383,14,27.76,2014
