,ID,Value,Year
0,111,55846652.0,1995
1,111,55968200.0,1996
2,111,55992563.0,1997
3,111,55989471.0,1998
4,111,55914636.0,1999
5,111,55788285.0,2000
6,111,55755782.0,2001
7,111,55682265.0,2002
8,111,55509745.0,2003
9,111,55208949.0,2004
10,111,54918231.0,2005
11,111,54574818.0,2006
12,111,54417384.0,2007
13,111,54134225.0,2008
14,111,53877881.0,2009
15,111,53966108.0,2010
16,111,52951462.0,2011
17,111,53125688.0,2012
18,111,53272221.0,2013
19,111,53422103.0,2014
20,111,53994380.0,2015
21,111,53963380.0,2016
22,111,53910881.0,2017
23,111,53844866.0,2018
24,111,53684770.0,2019
25,111,53405595.0,2020
26,1,1861367.0,1995
27,1,1870047.0,1996
28,1,1876998.0,1997
29,1,1880248.0,1998
30,1,1876211.0,1999
31,1,1871857.0,2000
32,1,1870790.0,2001
33,1,1868889.0,2002
34,1,1862621.0,2003
35,1,1852885.0,2004
36,1,1844760.0,2005
37,1,1835038.0,2006
38,1,1833034.0,2007
39,1,1825697.0,2008
40,1,1819976.0,2009
41,1,1826106.0,2010
42,1,1804673.0,2011
43,1,1808175.0,2012
44,1,1813122.0,2013
45,1,1820085.0,2014
46,1,1837307.0,2015
47,1,1846007.0,2016
48,1,1845473.0,2017
49,1,1844697.0,2018
50,1,1843038.0,2019
51,1,1840529.0,2020
52,2,1189476.0,1995
53,2,1190676.0,1996
54,2,1189399.0,1997
55,2,1187401.0,1998
56,2,1188448.0,1999
57,2,1193926.0,2000
58,2,1199254.0,2001
59,2,1198378.0,2002
60,2,1199576.0,2003
61,2,1196576.0,2004
62,2,1199281.0,2005
63,2,1203607.0,2006
64,2,1215164.0,2007
65,2,1212702.0,2008
66,2,1210658.0,2009
67,2,1221207.0,2010
68,2,1164093.0,2011
69,2,1176975.0,2012
70,2,1184960.0,2013
71,2,1194586.0,2014
72,2,1211143.0,2015
73,2,1225179.0,2016
74,2,1237822.0,2017
75,2,1244301.0,2018
76,2,1246260.0,2019
77,2,1249247.0,2020
78,3,5248653.0,1995
79,3,5261156.0,1996
80,3,5272579.0,1997
81,3,5279839.0,1998
82,3,5277248.0,1999
83,3,5270014.0,2000
84,3,5269124.0,2001
85,3,5266285.0,2002
86,3,5252464.0,2003
87,3,5229430.0,2004
88,3,5201318.0,2005
89,3,5174821.0,2006
90,3,5167848.0,2007
91,3,5149548.0,2008
92,3,5139121.0,2009
93,3,5154965.0,2010
94,3,5058247.0,2011
95,3,5072943.0,2012
96,3,5083264.0,2013
97,3,5098594.0,2014
98,3,5165473.0,2015
99,3,5154502.0,2016
100,3,5147101.0,2017
101,3,5143369.0,2018
102,3,5127340.0,2019
103,3,5108424.0,2020
104,4,465222.0,1995
105,4,463559.0,1996
106,4,460567.0,1997
107,4,456198.0,1998
108,4,450567.0,1999
109,4,446571.0,2000
110,4,444308.0,2001
111,4,444973.0,2002
112,4,444502.0,2003
113,4,442977.0,2004
114,4,441362.0,2005
115,4,440579.0,2006
116,4,439050.0,2007
117,4,437204.0,2008
118,4,436508.0,2009
119,4,436864.0,2010
120,4,431072.0,2011
121,4,433266.0,2012
122,4,435167.0,2013
123,4,437211.0,2014
124,4,442590.0,2015
125,4,446427.0,2016
126,4,446492.0,2017
127,4,446934.0,2018
128,4,444006.0,2019
129,4,441449.0,2020
130,5,12134594.0,1995
131,5,12141675.0,1996
132,5,12135162.0,1997
133,5,12118763.0,1998
134,5,12078415.0,1999
135,5,12025569.0,2000
136,5,12010101.0,2001
137,5,11991377.0,2002
138,5,11959087.0,2003
139,5,11907133.0,2004
140,5,11857496.0,2005
141,5,11815599.0,2006
142,5,11805101.0,2007
143,5,11764735.0,2008
144,5,11726127.0,2009
145,5,11752783.0,2010
146,5,11561015.0,2011
147,5,11591815.0,2012
148,5,11609638.0,2013
149,5,11632455.0,2014
150,5,11782598.0,2015
151,5,11750572.0,2016
152,5,11723679.0,2017
153,5,11696577.0,2018
154,5,11654329.0,2019
155,5,11583407.0,2020
156,6,4131094.0,1995
157,6,4136046.0,1996
158,6,4133119.0,1997
159,6,4132650.0,1998
160,6,4130970.0,1999
161,6,4125978.0,2000
162,6,4116812.0,2001
163,6,4114060.0,2002
164,6,4097582.0,2003
165,6,4082810.0,2004
166,6,4057510.0,2005
167,6,4027919.0,2006
168,6,4024475.0,2007
169,6,4013992.0,2008
170,6,4007312.0,2009
171,6,4022867.0,2010
172,6,3979450.0,2011
173,6,3995709.0,2012
174,6,4013899.0,2013
175,6,4035833.0,2014
176,6,4087574.0,2015
177,6,4094701.0,2016
178,6,4100407.0,2017
179,6,4102415.0,2018
180,6,4102789.0,2019
181,6,4089715.0,2020
182,7,2664333.0,1995
183,7,2676374.0,1996
184,7,2686339.0,1997
185,7,2688872.0,1998
186,7,2683494.0,1999
187,7,2674860.0,2000
188,7,2677907.0,2001
189,7,2678351.0,2002
190,7,2673636.0,2003
191,7,2665815.0,2004
192,7,2657537.0,2005
193,7,2650653.0,2006
194,7,2650914.0,2007
195,7,2641741.0,2008
196,7,2633993.0,2009
197,7,2639733.0,2010
198,7,2643251.0,2011
199,7,2650180.0,2012
200,7,2652769.0,2013
201,7,2655311.0,2014
202,7,2675333.0,2015
203,7,2669021.0,2016
204,7,2659024.0,2017
205,7,2652264.0,2018
206,7,2641956.0,2019
207,7,2627192.0,2020
208,8,7040763.0,1995
209,8,7064851.0,1996
210,8,7066940.0,1997
211,8,7077433.0,1998
212,8,7088665.0,1999
213,8,7096192.0,2000
214,8,7129654.0,2001
215,8,7152643.0,2002
216,8,7154346.0,2003
217,8,7137662.0,2004
218,8,7124654.0,2005
219,8,7103213.0,2006
220,8,7109971.0,2007
221,8,7108300.0,2008
222,8,7104126.0,2009
223,8,7137139.0,2010
224,8,6964151.0,2011
225,8,7020727.0,2012
226,8,7069878.0,2013
227,8,7119817.0,2014
228,8,7232542.0,2015
229,8,7259428.0,2016
230,8,7286809.0,2017
231,8,7292557.0,2018
232,8,7282162.0,2019
233,8,7247161.0,2020
234,9,8159546.0,1995
235,9,8179878.0,1996
236,9,8180351.0,1997
237,9,8188991.0,1998
238,9,8215155.0,1999
239,9,8246395.0,2000
240,9,8301322.0,2001
241,9,8321347.0,2002
242,9,8323872.0,2003
243,9,8295780.0,2004
244,9,8283046.0,2005
245,9,8281959.0,2006
246,9,8307559.0,2007
247,9,8307503.0,2008
248,9,8298590.0,2009
249,9,8350156.0,2010
250,9,8291778.0,2011
251,9,8352940.0,2012
252,9,8413957.0,2013
253,9,8460766.0,2014
254,9,8559661.0,2015
255,9,8591211.0,2016
256,9,8606651.0,2017
257,9,8635050.0,2018
258,9,8629889.0,2019
259,9,8596687.0,2020
260,10,735905.0,1995
261,10,733673.0,1996
262,10,729573.0,1997
263,10,723702.0,1998
264,10,719889.0,1999
265,10,714572.0,2000
266,10,709637.0,2001
267,10,706251.0,2002
268,10,702184.0,2003
269,10,695238.0,2004
270,10,688703.0,2005
271,10,682188.0,2006
272,10,679098.0,2007
273,10,676269.0,2008
274,10,671443.0,2009
275,10,671345.0,2010
276,10,660112.0,2011
277,10,659529.0,2012
278,10,655917.0,2013
279,10,651001.0,2014
280,10,652884.0,2015
281,10,648790.0,2016
282,10,642325.0,2017
283,10,635400.0,2018
284,10,628497.0,2019
285,10,622269.0,2020
286,11,2474880.0,1995
287,11,2475725.0,1996
288,11,2461501.0,1997
289,11,2451702.0,1998
290,11,2440721.0,1999
291,11,2433603.0,2000
292,11,2435508.0,2001
293,11,2434697.0,2002
294,11,2425259.0,2003
295,11,2413451.0,2004
296,11,2405209.0,2005
297,11,2390351.0,2006
298,11,2382918.0,2007
299,11,2375853.0,2008
300,11,2366652.0,2009
301,11,2374144.0,2010
302,11,2258320.0,2011
303,11,2291866.0,2012
304,11,2320843.0,2013
305,11,2344437.0,2014
306,11,2367765.0,2015
307,11,2395343.0,2016
308,11,2416043.0,2017
309,11,2433094.0,2018
310,11,2444421.0,2019
311,11,2435086.0,2020
312,12,1772709.0,1995
313,12,1793467.0,1996
314,12,1817698.0,1997
315,12,1839341.0,1998
316,12,1848190.0,1999
317,12,1847457.0,2000
318,12,1838499.0,2001
319,12,1829038.0,2002
320,12,1817911.0,2003
321,12,1801537.0,2004
322,12,1781067.0,2005
323,12,1747852.0,2006
324,12,1719701.0,2007
325,12,1687868.0,2008
