,ID,Value,Year
6810,GM0796,72.4,2014
6811,GM0796,72.9,2015
6812,GM0796,72.7,2016
6813,GM0796,73.6,2017
6814,GM0796,75.7,2018
6815,GM0796,77.0,2019
6816,GM0796,75.2,2020
6817,GM0796,77.5,2021
6818,GM0796,77.0,2022
6819,GM0796,78.8,2023
6820,GM0252,71.4,2013
6821,GM0252,71.9,2014
6822,GM0252,72.4,2015
6823,GM0252,72.1,2016
6824,GM0252,73.1,2017
6825,GM0252,74.3,2018
6826,GM0252,74.4,2019
6827,GM0252,74.0,2020
6828,GM0252,75.3,2021
6829,GM0252,76.8,2022
6830,GM0252,77.7,2023
6831,GM0797,73.6,2013
6832,GM0797,73.8,2014
6833,GM0797,72.8,2015
6834,GM0797,74.2,2016
6835,GM0797,74.3,2017
6836,GM0797,75.8,2018
6837,GM0797,76.7,2019
6838,GM0797,75.9,2020
6839,GM0797,77.5,2021
6840,GM0797,78.4,2022
6841,GM0797,78.7,2023
6842,GM0534,73.4,2013
6843,GM0534,74.3,2014
6844,GM0534,74.0,2015
6845,GM0534,74.7,2016
6846,GM0534,75.1,2017
6847,GM0534,76.1,2018
6848,GM0534,77.3,2019
6849,GM0534,75.6,2020
6850,GM0534,76.5,2021
6851,GM0534,77.6,2022
6852,GM0534,79.2,2023
6853,GM0798,73.1,2013
6854,GM0798,72.4,2014
6855,GM0798,73.9,2015
6856,GM0798,73.8,2016
6857,GM0798,74.6,2017
6858,GM0798,74.8,2018
6859,GM0798,76.3,2019
6860,GM0798,75.9,2020
6861,GM0798,77.2,2021
6862,GM0798,77.4,2022
6863,GM0798,78.5,2023
6864,GM0402,72.8,2013
6865,GM0402,71.4,2014
6866,GM0402,71.7,2015
6867,GM0402,72.3,2016
6868,GM0402,72.3,2017
6869,GM0402,73.2,2018
6870,GM0402,74.3,2019
6871,GM0402,75.0,2020
6872,GM0402,74.5,2021
6873,GM0402,77.7,2022
6874,GM0402,78.7,2023
6875,GM1963,74.4,2013
6876,GM1963,74.4,2014
6877,GM1963,74.3,2015
6878,GM1963,75.0,2016
6879,GM1963,75.5,2017
6880,GM1963,75.7,2018
6881,GM1963,75.5,2019
6882,GM1963,75.2,2020
6883,GM1963,76.8,2021
6884,GM1963,78.6,2022
6885,GM1963,80.0,2023
6886,GM1735,71.8,2013
6887,GM1735,72.6,2014
6888,GM1735,73.5,2015
6889,GM1735,73.1,2016
6890,GM1735,74.5,2017
6891,GM1735,75.2,2018
6892,GM1735,75.5,2019
6893,GM1735,74.5,2020
6894,GM1735,76.5,2021
6895,GM1735,77.8,2022
6896,GM1735,78.4,2023
6897,GM1966,69.1,2013
6898,GM1966,68.9,2014
6899,GM1966,68.9,2015
6900,GM1966,69.6,2016
6901,GM1966,70.0,2017
6902,GM1966,70.7,2018
6903,GM1966,69.7,2019
6904,GM1966,71.2,2020
6905,GM1966,71.7,2021
6906,GM1966,73.9,2022
6907,GM1966,74.5,2023
6908,GM1911,72.4,2013
6909,GM1911,73.6,2014
6910,GM1911,73.7,2015
6911,GM1911,74.2,2016
6912,GM1911,74.2,2017
6913,GM1911,74.5,2018
6914,GM1911,75.8,2019
6915,GM1911,75.1,2020
6916,GM1911,75.7,2021
6917,GM1911,76.9,2022
6918,GM1911,77.6,2023
6919,GM0118,69.7,2013
6920,GM0118,69.8,2014
6921,GM0118,71.1,2015
6922,GM0118,71.0,2016
6923,GM0118,73.0,2017
6924,GM0118,73.1,2018
6925,GM0118,73.8,2019
6926,GM0118,73.1,2020
6927,GM0118,73.9,2021
6928,GM0118,75.9,2022
6929,GM0118,76.5,2023
6930,GM0405,71.7,2013
6931,GM0405,71.5,2014
6932,GM0405,71.3,2015
6933,GM0405,71.8,2016
6934,GM0405,71.1,2017
6935,GM0405,71.8,2018
6936,GM0405,73.8,2019
6937,GM0405,73.3,2020
6938,GM0405,72.8,2021
6939,GM0405,76.0,2022
6940,GM0405,77.1,2023
6941,GM1507,74.1,2013
6942,GM1507,75.7,2014
6943,GM1507,75.0,2015
6944,GM1507,76.6,2016
6945,GM1507,77.9,2017
6946,GM1507,78.0,2018
6947,GM1507,78.3,2019
6948,GM1507,76.9,2020
6949,GM1507,78.5,2021
6950,GM1507,78.7,2022
6951,GM1507,79.6,2023
6952,GM0321,78.1,2013
6953,GM0321,77.9,2014
6954,GM0321,77.5,2015
6955,GM0321,77.3,2016
6956,GM0321,77.6,2017
6957,GM0321,78.7,2018
6958,GM0321,78.4,2019
6959,GM0321,78.6,2020
6960,GM0321,78.4,2021
6961,GM0321,79.1,2022
6962,GM0321,79.9,2023
6963,GM0406,70.9,2013
6964,GM0406,71.7,2014
6965,GM0406,71.5,2015
6966,GM0406,71.3,2016
6967,GM0406,71.5,2017
6968,GM0406,72.7,2018
6969,GM0406,72.7,2019
6970,GM0406,71.6,2020
6971,GM0406,72.5,2021
6972,GM0406,74.1,2022
6973,GM0406,75.6,2023
6974,GM0677,69.0,2013
6975,GM0677,68.9,2014
6976,GM0677,70.1,2015
6977,GM0677,70.5,2016
6978,GM0677,69.9,2017
6979,GM0677,71.1,2018
6980,GM0677,69.2,2019
6981,GM0677,69.8,2020
6982,GM0677,72.4,2021
6983,GM0677,72.9,2022
6984,GM0677,74.2,2023
6985,GM0353,76.4,2013
6986,GM0353,76.1,2014
6987,GM0353,75.6,2015
6988,GM0353,75.0,2016
6989,GM0353,76.4,2017
6990,GM0353,77.3,2018
6991,GM0353,77.8,2019
6992,GM0353,76.2,2020
6993,GM0353,77.7,2021
6994,GM0353,79.8,2022
6995,GM0353,80.0,2023
6996,GM1884,74.9,2013
6997,GM1884,75.1,2014
6998,GM1884,75.4,2015
6999,GM1884,75.1,2016
7000,GM1884,75.9,2017
7001,GM1884,75.5,2018
7002,GM1884,76.7,2019
7003,GM1884,77.2,2020
7004,GM1884,76.8,2021
7005,GM1884,78.7,2022
7006,GM1884,79.8,2023
7007,GM0166,75.2,2013
7008,GM0166,74.1,2014
7009,GM0166,74.7,2015
7010,GM0166,75.2,2016
7011,GM0166,76.6,2017
7012,GM0166,78.0,2018
7013,GM0166,78.1,2019
7014,GM0166,76.8,2020
7015,GM0166,78.0,2021
7016,GM0166,80.2,2022
7017,GM0166,80.6,2023
7018,GM0678,75.4,2013
7019,GM0678,75.8,2014
7020,GM0678,76.3,2015
7021,GM0678,77.9,2016
7022,GM0678,77.4,2017
7023,GM0678,78.0,2018
7024,GM0678,77.8,2019
7025,GM0678,76.7,2020
7026,GM0678,79.0,2021
7027,GM0678,79.8,2022
7028,GM0678,80.7,2023
7029,GM0537,75.2,2013
7030,GM0537,76.6,2014
7031,GM0537,76.3,2015
7032,GM0537,76.6,2016
7033,GM0537,75.6,2017
7034,GM0537,78.6,2018
7035,GM0537,78.6,2019
7036,GM0537,77.8,2020
7037,GM0537,77.8,2021
7038,GM0537,79.4,2022
7039,GM0537,80.7,2023
7040,GM0928,64.0,2013
7041,GM0928,63.9,2014
7042,GM0928,65.2,2015
7043,GM0928,64.8,2016
7044,GM0928,65.2,2017
7045,GM0928,66.5,2018
7046,GM0928,67.0,2019
7047,GM0928,64.7,2020
7048,GM0928,67.3,2021
7049,GM0928,67.4,2022
7050,GM0928,69.4,2023
7051,GM1598,74.0,2013
7052,GM1598,74.8,2014
7053,GM1598,74.4,2015
7054,GM1598,74.8,2016
7055,GM1598,74.9,2017
7056,GM1598,75.4,2018
7057,GM1598,76.6,2019
7058,GM1598,76.6,2020
7059,GM1598,77.3,2021
7060,GM1598,78.5,2022
7061,GM1598,78.8,2023
7062,GM0542,71.4,2013
7063,GM0542,72.1,2014
7064,GM0542,72.9,2015
7065,GM0542,73.4,2016
7066,GM0542,73.7,2017
7067,GM0542,74.6,2018
7068,GM0542,75.8,2019
7069,GM0542,74.6,2020
7070,GM0542,76.0,2021
7071,GM0542,77.9,2022
7072,GM0542,78.8,2023
7073,GM1931,73.6,2013
7074,GM1931,73.6,2014
7075,GM1931,74.0,2015
7076,GM1931,74.6,2016
7077,GM1931,75.3,2017
7078,GM1931,76.0,2018
7079,GM1931,75.9,2019
7080,GM1931,74.3,2020
7081,GM1931,76.8,2021
7082,GM1931,78.6,2022
7083,GM1931,79.6,2023
7084,GM1659,71.7,2013
7085,GM1659,72.7,2014
7086,GM1659,72.0,2015
7087,GM1659,72.4,2016
7088,GM1659,73.0,2017
7089,GM1659,73.9,2018
7090,GM1659,75.6,2019
7091,GM1659,75.2,2020
7092,GM1659,75.8,2021
7093,GM1659,77.0,2022
7094,GM1659,78.2,2023
7095,GM1982,72.6,2013
7096,GM1982,72.5,2014
7097,GM1982,72.5,2015
7098,GM1982,73.0,2016
7099,GM1982,73.8,2017
7100,GM1982,74.7,2018
7101,GM1982,75.5,2019
7102,GM1982,74.9,2020
7103,GM1982,75.8,2021
7104,GM1982,76.7,2022
7105,GM1982,77.7,2023
7106,GM0882,67.4,2013
7107,GM0882,67.0,2014
7108,GM0882,68.0,2015
