ID,Value,Year
GM0068,,2017
GM0068,,2018
GM0068,,2019
GM0068,,2020
GM0068,,2021
GM0068,,2022
GM1722,,1988
GM1722,,1989
GM1722,,1990
GM1722,,1991
GM1722,,1992
GM1722,,1993
GM1722,,1994
GM1722,,1995
GM1722,,1996
GM1722,,1997
GM1722,,1998
GM1722,13.3,1999
GM1722,14.9,2000
GM1722,15.6,2001
GM1722,13.3,2002
GM1722,14.6,2003
GM1722,14.2,2004
GM1722,13.7,2005
GM1722,12.6,2006
GM1722,12.2,2007
GM1722,11.9,2008
GM1722,13.1,2009
GM1722,12.0,2010
GM1722,11.4,2011
GM1722,13.0,2012
GM1722,10.1,2013
GM1722,9.9,2014
GM1722,11.7,2015
GM1722,10.9,2016
GM1722,9.3,2017
GM1722,10.2,2018
GM1722,,2019
GM1722,,2020
GM1722,,2021
GM1722,,2022
GM0778,12.0,1988
GM0778,12.0,1989
GM0778,11.5,1990
GM0778,12.5,1991
GM0778,10.6,1992
GM0778,10.9,1993
GM0778,10.8,1994
GM0778,10.7,1995
GM0778,10.2,1996
GM0778,,1997
GM0778,,1998
GM0778,,1999
GM0778,,2000
GM0778,,2001
GM0778,,2002
GM0778,,2003
GM0778,,2004
GM0778,,2005
GM0778,,2006
GM0778,,2007
GM0778,,2008
GM0778,,2009
GM0778,,2010
GM0778,,2011
GM0778,,2012
GM0778,,2013
GM0778,,2014
GM0778,,2015
GM0778,,2016
GM0778,,2017
GM0778,,2018
GM0778,,2019
GM0778,,2020
GM0778,,2021
GM0778,,2022
GM0013,12.1,1988
GM0013,8.3,1989
GM0013,,1990
GM0013,,1991
GM0013,,1992
GM0013,,1993
GM0013,,1994
GM0013,,1995
GM0013,,1996
GM0013,,1997
GM0013,,1998
GM0013,,1999
GM0013,,2000
GM0013,,2001
GM0013,,2002
GM0013,,2003
GM0013,,2004
GM0013,,2005
GM0013,,2006
GM0013,,2007
GM0013,,2008
GM0013,,2009
GM0013,,2010
GM0013,,2011
GM0013,,2012
GM0013,,2013
GM0013,,2014
GM0013,,2015
GM0013,,2016
GM0013,,2017
GM0013,,2018
GM0013,,2019
GM0013,,2020
GM0013,,2021
GM0013,,2022
GM0070,11.1,1988
GM0070,12.7,1989
GM0070,11.1,1990
GM0070,13.5,1991
GM0070,11.8,1992
GM0070,12.4,1993
GM0070,11.2,1994
GM0070,12.1,1995
GM0070,12.4,1996
GM0070,12.7,1997
GM0070,11.3,1998
GM0070,12.9,1999
GM0070,13.2,2000
GM0070,12.8,2001
GM0070,11.9,2002
GM0070,13.2,2003
GM0070,11.7,2004
GM0070,12.6,2005
GM0070,10.1,2006
GM0070,10.0,2007
GM0070,9.2,2008
GM0070,10.5,2009
GM0070,8.9,2010
GM0070,9.4,2011
GM0070,9.8,2012
GM0070,8.8,2013
GM0070,9.6,2014
GM0070,8.7,2015
GM0070,8.8,2016
GM0070,9.2,2017
GM0070,,2018
GM0070,,2019
GM0070,,2020
GM0070,,2021
GM0070,,2022
GM1921,,1988
GM1921,,1989
GM1921,,1990
GM1921,,1991
GM1921,,1992
GM1921,,1993
GM1921,,1994
GM1921,,1995
GM1921,,1996
GM1921,,1997
GM1921,,1998
GM1921,,1999
GM1921,,2000
GM1921,,2001
GM1921,,2002
GM1921,,2003
GM1921,,2004
GM1921,,2005
GM1921,,2006
GM1921,,2007
GM1921,,2008
GM1921,,2009
GM1921,,2010
GM1921,,2011
GM1921,,2012
GM1921,,2013
GM1921,8.8,2014
GM1921,8.1,2015
GM1921,,2016
GM1921,,2017
GM1921,,2018
GM1921,,2019
GM1921,,2020
GM1921,,2021
GM1921,,2022
GM1940,,1988
GM1940,,1989
GM1940,,1990
GM1940,,1991
GM1940,,1992
GM1940,,1993
GM1940,,1994
GM1940,,1995
GM1940,,1996
GM1940,,1997
GM1940,,1998
GM1940,,1999
GM1940,,2000
GM1940,,2001
GM1940,,2002
GM1940,,2003
GM1940,,2004
GM1940,,2005
GM1940,,2006
GM1940,,2007
GM1940,,2008
GM1940,,2009
GM1940,,2010
GM1940,,2011
GM1940,,2012
GM1940,,2013
GM1940,,2014
GM1940,,2015
GM1940,8.9,2016
GM1940,8.5,2017
GM1940,8.1,2018
GM1940,9.4,2019
GM1940,9.3,2020
GM1940,9.7,2021
GM1940,8.4,2022
GM0653,15.0,1988
GM0653,14.2,1989
GM0653,12.9,1990
GM0653,15.3,1991
GM0653,14.3,1992
GM0653,12.4,1993
GM0653,13.7,1994
GM0653,12.1,1995
GM0653,12.7,1996
GM0653,13.0,1997
GM0653,11.3,1998
GM0653,13.2,1999
GM0653,13.1,2000
GM0653,11.5,2001
GM0653,13.0,2002
GM0653,11.1,2003
GM0653,10.7,2004
GM0653,9.6,2005
GM0653,10.8,2006
GM0653,9.3,2007
GM0653,10.9,2008
GM0653,12.6,2009
GM0653,9.6,2010
GM0653,11.2,2011
GM0653,10.5,2012
GM0653,9.1,2013
GM0653,,2014
GM0653,,2015
GM0653,,2016
GM0653,,2017
GM0653,,2018
GM0653,,2019
GM0653,,2020
GM0653,,2021
GM0653,,2022
GM0115,13.6,1988
GM0115,9.5,1989
GM0115,8.5,1990
GM0115,11.8,1991
GM0115,9.2,1992
GM0115,9.0,1993
GM0115,10.5,1994
GM0115,10.3,1995
GM0115,11.0,1996
GM0115,12.3,1997
GM0115,,1998
GM0115,,1999
GM0115,,2000
GM0115,,2001
GM0115,,2002
GM0115,,2003
GM0115,,2004
GM0115,,2005
GM0115,,2006
GM0115,,2007
GM0115,,2008
GM0115,,2009
GM0115,,2010
GM0115,,2011
GM0115,,2012
GM0115,,2013
GM0115,,2014
GM0115,,2015
GM0115,,2016
GM0115,,2017
GM0115,,2018
GM0115,,2019
GM0115,,2020
GM0115,,2021
GM0115,,2022
GM0779,10.1,1988
GM0779,11.6,1989
GM0779,11.6,1990
GM0779,13.2,1991
GM0779,12.8,1992
GM0779,15.6,1993
GM0779,12.3,1994
GM0779,10.3,1995
GM0779,11.3,1996
GM0779,12.0,1997
GM0779,13.3,1998
GM0779,11.9,1999
GM0779,12.4,2000
GM0779,12.5,2001
GM0779,10.9,2002
GM0779,11.0,2003
GM0779,11.8,2004
GM0779,11.0,2005
GM0779,10.5,2006
GM0779,9.8,2007
GM0779,10.5,2008
GM0779,11.5,2009
GM0779,11.1,2010
GM0779,10.2,2011
GM0779,10.8,2012
GM0779,10.0,2013
GM0779,9.6,2014
GM0779,9.9,2015
GM0779,8.7,2016
GM0779,8.8,2017
GM0779,10.0,2018
GM0779,8.5,2019
GM0779,8.2,2020
GM0779,10.2,2021
GM0779,8.9,2022
GM0780,15.2,1988
GM0780,13.2,1989
GM0780,15.6,1990
GM0780,13.4,1991
GM0780,14.6,1992
GM0780,,1993
GM0780,,1994
GM0780,,1995
GM0780,,1996
GM0780,,1997
GM0780,,1998
GM0780,,1999
GM0780,,2000
GM0780,,2001
GM0780,,2002
GM0780,,2003
GM0780,,2004
GM0780,,2005
GM0780,,2006
GM0780,,2007
GM0780,,2008
GM0780,,2009
GM0780,,2010
GM0780,,2011
GM0780,,2012
GM0780,,2013
GM0780,,2014
GM0780,,2015
GM0780,,2016
GM0780,,2017
GM0780,,2018
GM0780,,2019
GM0780,,2020
GM0780,,2021
GM0780,,2022
GM0236,13.6,1988
GM0236,14.9,1989
GM0236,13.9,1990
GM0236,13.8,1991
GM0236,14.0,1992
GM0236,13.5,1993
GM0236,13.8,1994
GM0236,13.7,1995
GM0236,12.9,1996
GM0236,13.7,1997
GM0236,12.8,1998
GM0236,15.5,1999
GM0236,15.2,2000
GM0236,15.2,2001
GM0236,14.9,2002
GM0236,12.9,2003
GM0236,12.4,2004
GM0236,12.2,2005
GM0236,12.6,2006
GM0236,11.9,2007
GM0236,12.8,2008
GM0236,10.5,2009
GM0236,10.6,2010
GM0236,10.6,2011
GM0236,8.7,2012
GM0236,9.7,2013
GM0236,8.8,2014
GM0236,9.2,2015
GM0236,9.6,2016
GM0236,9.4,2017
GM0236,9.8,2018
GM0236,,2019
GM0236,,2020
GM0236,,2021
GM0236,,2022
GM0781,12.2,1988
GM0781,11.3,1989
GM0781,11.9,1990
GM0781,13.5,1991
GM0781,13.0,1992
GM0781,13.4,1993
GM0781,12.8,1994
GM0781,12.2,1995
GM0781,12.3,1996
GM0781,13.2,1997
GM0781,12.8,1998
GM0781,12.3,1999
GM0781,14.9,2000
GM0781,13.6,2001
GM0781,12.2,2002
GM0781,11.6,2003
GM0781,,2004
GM0781,,2005
GM0781,,2006
GM0781,,2007
GM0781,,2008
GM0781,,2009
GM0781,,2010
GM0781,,2011
GM0781,,2012
GM0781,,2013
GM0781,,2014
GM0781,,2015
GM0781,,2016
GM0781,,2017
GM0781,,2018
GM0781,,2019
GM0781,,2020
GM0781,,2021
GM0781,,2022
GM1771,,1988
GM1771,,1989
GM1771,,1990
GM1771,,1991
GM1771,,1992
GM1771,,1993
GM1771,,1994
GM1771,,1995
GM1771,,1996
GM1771,,1997
GM1771,,1998
GM1771,,1999
GM1771,,2000
GM1771,,2001
GM1771,,2002
GM1771,,2003
GM1771,11.0,2004
GM1771,9.8,2005
GM1771,10.0,2006
GM1771,9.8,2007
GM1771,10.0,2008
GM1771,9.9,2009
GM1771,9.4,2010
GM1771,9.9,2011
GM1771,9.7,2012
GM1771,9.7,2013
GM1771,9.4,2014
GM1771,9.4,2015
GM1771,8.6,2016
GM1771,9.6,2017
GM1771,9.3,2018
GM1771,9.3,2019
GM1771,9.3,2020
GM1771,10.2,2021
GM1771,9.2,2022
GM0906,11.2,1988
GM0906,11.4,1989
GM0906,12.4,1990
GM0906,11.5,1991
GM0906,11.3,1992
GM0906,11.1,1993
GM0906,11.6,1994
GM0906,11.9,1995
GM0906,10.7,1996
GM0906,10.5,1997
GM0906,10.4,1998
GM0906,11.3,1999
GM0906,10.0,2000
GM0906,,2001
GM0906,,2002
GM0906,,2003
GM0906,,2004
GM0906,,2005
GM0906,,2006
GM0906,,2007
GM0906,,2008
GM0906,,2009
GM0906,,2010
GM0906,,2011
GM0906,,2012
GM0906,,2013
GM0906,,2014
GM0906,,2015
GM0906,,2016
GM0906,,2017
GM0906,,2018
GM0906,,2019
GM0906,,2020
GM0906,,2021
GM0906,,2022
GM0782,13.6,1988
GM0782,13.3,1989
GM0782,13.5,1990
GM0782,13.9,1991
GM0782,13.4,1992
GM0782,13.8,1993
GM0782,14.7,1994
GM0782,12.6,1995
GM0782,14.0,1996
GM0782,,1997
GM0782,,1998
GM0782,,1999
GM0782,,2000
GM0782,,2001
GM0782,,2002
GM0782,,2003
GM0782,,2004
GM0782,,2005
GM0782,,2006
GM0782,,2007
GM0782,,2008
GM0782,,2009
GM0782,,2010
GM0782,,2011
GM0782,,2012
GM0782,,2013
GM0782,,2014
GM0782,,2015
GM0782,,2016
GM0782,,2017
GM0782,,2018
GM0782,,2019
GM0782,,2020
GM0782,,2021
GM0782,,2022
GM1652,,1988
GM1652,,1989
GM1652,,1990
GM1652,,1991
GM1652,,1992
GM1652,,1993
GM1652,,1994
GM1652,,1995
GM1652,,1996
GM1652,12.3,1997
GM1652,12.9,1998
GM1652,11.6,1999
GM1652,12.8,2000
GM1652,11.3,2001
GM1652,11.2,2002
GM1652,12.7,2003
GM1652,11.0,2004
GM1652,10.0,2005
GM1652,10.3,2006
GM1652,11.0,2007
GM1652,11.3,2008
GM1652,11.7,2009
GM1652,11.9,2010
GM1652,10.0,2011
GM1652,11.0,2012
GM1652,10.5,2013
GM1652,10.8,2014
GM1652,10.4,2015
GM1652,10.6,2016
GM1652,10.0,2017
GM1652,9.5,2018
GM1652,9.4,2019
GM1652,8.9,2020
GM1652,11.4,2021
GM1652,9.8,2022
GM0237,11.7,1988
GM0237,12.0,1989
GM0237,12.8,1990
GM0237,14.3,1991
GM0237,13.0,1992
GM0237,13.5,1993
GM0237,14.1,1994
GM0237,12.7,1995
GM0237,12.9,1996
GM0237,13.5,1997
GM0237,14.1,1998
GM0237,13.3,1999
GM0237,14.3,2000
GM0237,13.2,2001
GM0237,13.5,2002
GM0237,11.5,2003
GM0237,11.9,2004
GM0237,,2005
GM0237,,2006
GM0237,,2007
GM0237,,2008
GM0237,,2009
GM0237,,2010
GM0237,,2011
GM0237,,2012
GM0237,,2013
GM0237,,2014
GM0237,,2015
GM0237,,2016
GM0237,,2017
GM0237,,2018
GM0237,,2019
GM0237,,2020
GM0237,,2021
GM0237,,2022
GM0238,10.5,1988
GM0238,12.8,1989
GM0238,11.6,1990
GM0238,12.8,1991
GM0238,12.3,1992
GM0238,13.6,1993
GM0238,14.8,1994
GM0238,13.3,1995
GM0238,16.2,1996
GM0238,14.3,1997
GM0238,13.2,1998
GM0238,13.9,1999
GM0238,15.6,2000
GM0238,,2001
GM0238,,2002
GM0238,,2003
GM0238,,2004
GM0238,,2005
GM0238,,2006
GM0238,,2007
GM0238,,2008
GM0238,,2009
GM0238,,2010
GM0238,,2011
GM0238,,2012
GM0238,,2013
GM0238,,2014
GM0238,,2015
GM0238,,2016
GM0238,,2017
GM0238,,2018
GM0238,,2019
GM0238,,2020
GM0238,,2021
GM0238,,2022
GM0154,20.3,1988
GM0154,21.3,1989
GM0154,21.1,1990
GM0154,18.9,1991
GM0154,22.4,1992
GM0154,18.4,1993
GM0154,18.8,1994
GM0154,21.6,1995
GM0154,21.4,1996
GM0154,22.1,1997
GM0154,21.6,1998
GM0154,19.8,1999
GM0154,22.7,2000
GM0154,,2001
GM0154,,2002
GM0154,,2003
GM0154,,2004
GM0154,,2005
GM0154,,2006
GM0154,,2007
GM0154,,2008
GM0154,,2009
GM0154,,2010
GM0154,,2011
GM0154,,2012
GM0154,,2013
GM0154,,2014
GM0154,,2015
GM0154,,2016
GM0154,,2017
GM0154,,2018
GM0154,,2019
GM0154,,2020
GM0154,,2021
GM0154,,2022
GM0907,11.7,1988
GM0907,12.3,1989
GM0907,12.4,1990
GM0907,12.4,1991
GM0907,11.7,1992
GM0907,12.1,1993
GM0907,11.5,1994
GM0907,12.3,1995
GM0907,11.8,1996
GM0907,11.5,1997
GM0907,12.4,1998
GM0907,11.9,1999
GM0907,11.3,2000
GM0907,10.7,2001
GM0907,11.6,2002
GM0907,10.1,2003
GM0907,10.5,2004
GM0907,9.6,2005
GM0907,10.1,2006
GM0907,10.0,2007
GM0907,9.2,2008
GM0907,10.4,2009
GM0907,10.9,2010
GM0907,9.0,2011
GM0907,8.2,2012
GM0907,10.5,2013
GM0907,8.0,2014
GM0907,9.0,2015
GM0907,7.6,2016
GM0907,8.0,2017
GM0907,9.6,2018
GM0907,5.6,2019
GM0907,7.2,2020
GM0907,6.9,2021
GM0907,8.5,2022
GM0689,15.5,1988
GM0689,12.5,1989
GM0689,13.2,1990
GM0689,12.9,1991
GM0689,13.5,1992
GM0689,14.8,1993
GM0689,12.5,1994
GM0689,11.9,1995
GM0689,13.3,1996
GM0689,11.8,1997
GM0689,13.4,1998
GM0689,13.2,1999
GM0689,14.3,2000
GM0689,12.3,2001
GM0689,13.4,2002
GM0689,11.6,2003
GM0689,12.4,2004
GM0689,11.1,2005
GM0689,12.0,2006
GM0689,9.8,2007
GM0689,11.1,2008
GM0689,11.0,2009
GM0689,10.7,2010
GM0689,12.4,2011
GM0689,10.3,2012
GM0689,9.3,2013
GM0689,9.8,2014
GM0689,9.0,2015
GM0689,8.5,2016
GM0689,8.5,2017
GM0689,8.5,2018
GM0689,,2019
GM0689,,2020
GM0689,,2021
GM0689,,2022
GM0116,11.9,1988
GM0116,9.5,1989
GM0116,12.2,1990
GM0116,12.1,1991
GM0116,13.7,1992
GM0116,9.2,1993
GM0116,8.7,1994
GM0116,10.1,1995
GM0116,9.9,1996
GM0116,8.0,1997
GM0116,,1998
GM0116,,1999
GM0116,,2000
GM0116,,2001
GM0116,,2002
GM0116,,2003
GM0116,,2004
GM0116,,2005
GM0116,,2006
GM0116,,2007
GM0116,,2008
GM0116,,2009
GM0116,,2010
GM0116,,2011
GM0116,,2012
GM0116,,2013
GM0116,,2014
GM0116,,2015
GM0116,,2016
GM0116,,2017
GM0116,,2018
GM0116,,2019
GM0116,,2020
GM0116,,2021
GM0116,,2022
GM0784,12.6,1988
GM0784,12.8,1989
GM0784,13.5,1990
GM0784,14.7,1991
GM0784,13.9,1992
GM0784,13.9,1993
GM0784,14.0,1994
GM0784,12.3,1995
GM0784,13.5,1996
GM0784,13.2,1997
GM0784,12.1,1998
GM0784,11.4,1999
GM0784,12.8,2000
GM0784,12.1,2001
GM0784,11.3,2002
GM0784,12.5,2003
GM0784,11.1,2004
GM0784,10.0,2005
GM0784,11.2,2006
GM0784,10.9,2007
GM0784,9.6,2008
GM0784,11.2,2009
GM0784,10.5,2010
GM0784,9.9,2011
GM0784,9.8,2012
GM0784,9.0,2013
GM0784,10.0,2014
GM0784,8.7,2015
GM0784,9.5,2016
GM0784,10.1,2017
GM0784,9.4,2018
GM0784,9.3,2019
GM0784,9.7,2020
GM0784,9.6,2021
GM0784,8.7,2022
GM0511,13.4,1988
GM0511,13.1,1989
GM0511,12.6,1990
GM0511,10.5,1991
GM0511,12.8,1992
GM0511,11.2,1993
GM0511,11.7,1994
GM0511,13.6,1995
GM0511,10.8,1996
GM0511,13.2,1997
GM0511,13.6,1998
GM0511,12.9,1999
GM0511,11.8,2000
GM0511,13.9,2001
GM0511,13.0,2002
GM0511,14.7,2003
GM0511,12.7,2004
GM0511,13.3,2005
GM0511,12.3,2006
GM0511,12.7,2007
GM0511,10.9,2008
GM0511,9.5,2009
GM0511,10.6,2010
GM0511,9.1,2011
GM0511,8.7,2012
GM0511,,2013
GM0511,,2014
GM0511,,2015
GM0511,,2016
GM0511,,2017
GM0511,,2018
GM0511,,2019
GM0511,,2020
GM0511,,2021
GM0511,,2022
GM1924,,1988
GM1924,,1989
GM1924,,1990
GM1924,,1991
GM1924,,1992
GM1924,,1993
GM1924,,1994
GM1924,,1995
GM1924,,1996
GM1924,,1997
GM1924,,1998
GM1924,,1999
GM1924,,2000
GM1924,,2001
GM1924,,2002
GM1924,,2003
GM1924,,2004
GM1924,,2005
GM1924,,2006
GM1924,,2007
GM1924,,2008
GM1924,,2009
GM1924,,2010
GM1924,,2011
GM1924,,2012
GM1924,9.8,2013
GM1924,10.4,2014
GM1924,9.0,2015
GM1924,9.8,2016
GM1924,9.8,2017
GM1924,8.6,2018
GM1924,10.2,2019
GM1924,9.4,2020
GM1924,9.9,2021
GM1924,9.1,2022
GM0664,11.2,1988
GM0664,10.7,1989
GM0664,12.3,1990
GM0664,12.4,1991
GM0664,11.6,1992
GM0664,11.5,1993
GM0664,11.7,1994
GM0664,12.8,1995
GM0664,10.9,1996
GM0664,11.2,1997
GM0664,12.2,1998
GM0664,11.4,1999
GM0664,11.3,2000
GM0664,10.8,2001
GM0664,11.6,2002
GM0664,11.0,2003
GM0664,10.9,2004
GM0664,9.7,2005
GM0664,9.2,2006
GM0664,9.1,2007
GM0664,9.7,2008
GM0664,8.6,2009
GM0664,8.8,2010
GM0664,9.4,2011
GM0664,8.5,2012
GM0664,8.6,2013
GM0664,9.2,2014
GM0664,8.3,2015
GM0664,8.0,2016
GM0664,9.0,2017
GM0664,8.6,2018
GM0664,8.6,2019
GM0664,9.0,2020
GM0664,9.0,2021
GM0664,9.2,2022
GM0785,12.7,1988
GM0785,11.2,1989
GM0785,13.0,1990
GM0785,11.2,1991
GM0785,11.9,1992
GM0785,11.0,1993
GM0785,12.0,1994
GM0785,12.5,1995
GM0785,11.5,1996
GM0785,12.3,1997
GM0785,11.3,1998
GM0785,10.9,1999
GM0785,12.1,2000
GM0785,11.5,2001
GM0785,10.1,2002
GM0785,10.0,2003
GM0785,11.3,2004
GM0785,10.6,2005
GM0785,10.8,2006
GM0785,10.1,2007
GM0785,11.1,2008
GM0785,11.3,2009
GM0785,11.3,2010
GM0785,11.3,2011
GM0785,10.1,2012
GM0785,11.9,2013
GM0785,9.8,2014
GM0785,10.3,2015
GM0785,9.8,2016
GM0785,9.0,2017
GM0785,9.0,2018
GM0785,8.4,2019
GM0785,8.7,2020
GM0785,8.6,2021
GM0785,7.6,2022
GM1942,,1988
GM1942,,1989
GM1942,,1990
GM1942,,1991
GM1942,,1992
GM1942,,1993
GM1942,,1994
GM1942,,1995
GM1942,,1996
GM1942,,1997
GM1942,,1998
GM1942,,1999
GM1942,,2000
GM1942,,2001
GM1942,,2002
GM1942,,2003
GM1942,,2004
GM1942,,2005
GM1942,,2006
GM1942,,2007
GM1942,,2008
GM1942,,2009
GM1942,,2010
GM1942,,2011
GM1942,,2012
GM1942,,2013
GM1942,,2014
GM1942,,2015
GM1942,8.7,2016
GM1942,8.5,2017
GM1942,8.4,2018
GM1942,9.0,2019
GM1942,8.7,2020
GM1942,10.3,2021
GM1942,8.7,2022
GM0156,11.3,1988
GM0156,11.2,1989
GM0156,11.6,1990
GM0156,11.6,1991
GM0156,12.9,1992
GM0156,11.3,1993
GM0156,11.7,1994
GM0156,13.0,1995
GM0156,12.1,1996
GM0156,13.5,1997
GM0156,12.3,1998
GM0156,12.6,1999
GM0156,13.1,2000
GM0156,,2001
GM0156,,2002
GM0156,,2003
GM0156,,2004
GM0156,,2005
GM0156,,2006
GM0156,,2007
GM0156,,2008
GM0156,,2009
GM0156,,2010
GM0156,,2011
GM0156,,2012
GM0156,,2013
GM0156,,2014
GM0156,,2015
GM0156,,2016
GM0156,,2017
GM0156,,2018
GM0156,,2019
GM0156,,2020
GM0156,,2021
GM0156,,2022
GM0512,12.1,1988
GM0512,13.1,1989
GM0512,12.9,1990
GM0512,13.9,1991
GM0512,12.6,1992
GM0512,13.0,1993
GM0512,14.2,1994
GM0512,12.8,1995
GM0512,15.2,1996
GM0512,14.0,1997
GM0512,14.4,1998
GM0512,13.5,1999
GM0512,15.9,2000
GM0512,14.6,2001
GM0512,12.6,2002
GM0512,13.5,2003
GM0512,13.4,2004
GM0512,11.7,2005
GM0512,12.6,2006
GM0512,10.9,2007
GM0512,12.2,2008
GM0512,11.7,2009
GM0512,11.6,2010
GM0512,9.9,2011
GM0512,11.3,2012
GM0512,10.3,2013
GM0512,11.1,2014
GM0512,9.6,2015
GM0512,10.5,2016
GM0512,10.9,2017
GM0512,10.7,2018
GM0512,9.7,2019
GM0512,10.8,2020
GM0512,10.5,2021
GM0512,9.9,2022
GM0239,7.8,1988
GM0239,8.2,1989
GM0239,8.3,1990
GM0239,8.9,1991
GM0239,10.3,1992
GM0239,9.8,1993
GM0239,9.6,1994
GM0239,9.8,1995
GM0239,10.4,1996
GM0239,8.2,1997
GM0239,11.3,1998
GM0239,9.7,1999
GM0239,10.7,2000
GM0239,10.3,2001
GM0239,10.8,2002
GM0239,9.4,2003
GM0239,10.3,2004
GM0239,,2005
GM0239,,2006
GM0239,,2007
GM0239,,2008
GM0239,,2009
GM0239,,2010
GM0239,,2011
GM0239,,2012
GM0239,,2013
GM0239,,2014
GM0239,,2015
GM0239,,2016
GM0239,,2017
GM0239,,2018
GM0239,,2019
GM0239,,2020
GM0239,,2021
GM0239,,2022
GM0513,15.1,1988
GM0513,14.5,1989
GM0513,15.9,1990
GM0513,16.9,1991
GM0513,15.8,1992
GM0513,16.5,1993
GM0513,15.4,1994
GM0513,15.5,1995
GM0513,15.2,1996
GM0513,14.4,1997
GM0513,14.9,1998
GM0513,15.1,1999
GM0513,14.8,2000
GM0513,14.8,2001
GM0513,15.1,2002
GM0513,14.4,2003
GM0513,14.4,2004
GM0513,13.8,2005
GM0513,13.2,2006
GM0513,12.7,2007
GM0513,13.0,2008
GM0513,12.3,2009
GM0513,12.6,2010
GM0513,12.2,2011
GM0513,11.9,2012
GM0513,11.9,2013
GM0513,11.7,2014
GM0513,11.2,2015
GM0513,10.8,2016
GM0513,10.9,2017
GM0513,10.5,2018
GM0513,10.9,2019
GM0513,10.3,2020
GM0513,11.0,2021
GM0513,11.1,2022
GM0693,18.0,1988
GM0693,18.0,1989
GM0693,18.5,1990
GM0693,16.8,1991
GM0693,16.5,1992
GM0693,16.8,1993
GM0693,18.3,1994
GM0693,16.4,1995
GM0693,17.0,1996
GM0693,16.2,1997
GM0693,14.3,1998
GM0693,16.4,1999
GM0693,16.8,2000
GM0693,13.9,2001
GM0693,16.7,2002
GM0693,14.7,2003
GM0693,14.0,2004
GM0693,13.8,2005
GM0693,15.0,2006
GM0693,13.9,2007
GM0693,13.2,2008
GM0693,14.0,2009
GM0693,12.0,2010
GM0693,11.9,2011
GM0693,13.0,2012
GM0693,,2013
GM0693,,2014
GM0693,,2015
GM0693,,2016
GM0693,,2017
GM0693,,2018
GM0693,,2019
GM0693,,2020
GM0693,,2021
GM0693,,2022
GM0365,13.4,1988
GM0365,14.3,1989
GM0365,11.0,1990
GM0365,13.1,1991
GM0365,12.0,1992
GM0365,16.7,1993
GM0365,15.9,1994
GM0365,16.6,1995
GM0365,11.3,1996
GM0365,13.5,1997
GM0365,14.8,1998
GM0365,16.3,1999
GM0365,17.3,2000
GM0365,12.7,2001
GM0365,12.6,2002
GM0365,12.3,2003
GM0365,10.9,2004
GM0365,9.8,2005
GM0365,9.6,2006
GM0365,8.4,2007
GM0365,7.7,2008
GM0365,10.2,2009
GM0365,8.2,2010
GM0365,10.1,2011
GM0365,6.5,2012
GM0365,7.9,2013
GM0365,7.8,2014
GM0365,,2015
GM0365,,2016
GM0365,,2017
GM0365,,2018
GM0365,,2019
GM0365,,2020
GM0365,,2021
GM0365,,2022
GM0157,12.9,1988
GM0157,11.7,1989
GM0157,10.8,1990
GM0157,12.5,1991
GM0157,13.9,1992
GM0157,16.5,1993
GM0157,13.3,1994
GM0157,13.4,1995
GM0157,12.5,1996
GM0157,13.8,1997
GM0157,15.0,1998
GM0157,12.9,1999
GM0157,15.1,2000
GM0157,,2001
GM0157,,2002
GM0157,,2003
GM0157,,2004
GM0157,,2005
GM0157,,2006
GM0157,,2007
GM0157,,2008
GM0157,,2009
GM0157,,2010
GM0157,,2011
GM0157,,2012
GM0157,,2013
GM0157,,2014
GM0157,,2015
GM0157,,2016
GM0157,,2017
GM0157,,2018
GM0157,,2019
GM0157,,2020
GM0157,,2021
GM0157,,2022
GM0909,14.6,1988
GM0909,11.8,1989
GM0909,11.9,1990
GM0909,,1991
GM0909,,1992
GM0909,,1993
GM0909,,1994
GM0909,,1995
GM0909,,1996
GM0909,,1997
GM0909,,1998
GM0909,,1999
GM0909,,2000
GM0909,,2001
GM0909,,2002
GM0909,,2003
GM0909,,2004
GM0909,,2005
GM0909,,2006
GM0909,,2007
GM0909,,2008
GM0909,,2009
GM0909,,2010
GM0909,,2011
GM0909,,2012
GM0909,,2013
GM0909,,2014
GM0909,,2015
GM0909,,2016
GM0909,,2017
GM0909,,2018
GM0909,,2019
GM0909,,2020
GM0909,,2021
GM0909,,2022
GM0786,12.3,1988
GM0786,11.2,1989
GM0786,15.5,1990
GM0786,12.2,1991
GM0786,14.5,1992
GM0786,13.5,1993
GM0786,13.9,1994
GM0786,11.9,1995
GM0786,13.0,1996
GM0786,13.0,1997
GM0786,13.6,1998
GM0786,13.3,1999
GM0786,12.1,2000
GM0786,13.3,2001
GM0786,11.3,2002
GM0786,12.0,2003
GM0786,11.7,2004
GM0786,11.4,2005
GM0786,10.4,2006
GM0786,9.7,2007
GM0786,12.2,2008
GM0786,11.5,2009
GM0786,12.3,2010
GM0786,10.2,2011
GM0786,10.2,2012
GM0786,8.9,2013
GM0786,9.2,2014
GM0786,8.7,2015
GM0786,8.3,2016
GM0786,8.4,2017
GM0786,7.8,2018
GM0786,8.3,2019
GM0786,8.2,2020
GM0786,7.8,2021
GM0786,,2022
GM0390,13.2,1988
GM0390,12.9,1989
GM0390,13.5,1990
GM0390,13.8,1991
GM0390,10.5,1992
GM0390,12.5,1993
GM0390,11.6,1994
GM0390,12.1,1995
