,ID,Value,Year
0,111,28.7,2013
1,111,28.44,2014
2,111,27.98,2015
3,111,28.28,2016
4,111,28.03,2017
5,111,27.64,2018
6,111,27.86,2019
7,111,28.33,2020
8,1,27.18,2013
9,1,26.74,2014
10,1,25.97,2015
11,1,26.55,2016
12,1,26.15,2017
13,1,26.15,2018
14,1,26.39,2019
15,1,27.19,2020
16,2,23.4,2013
17,2,23.14,2014
18,2,23.18,2015
19,2,24.14,2016
20,2,23.78,2017
21,2,23.24,2018
22,2,24.77,2019
23,2,24.72,2020
24,3,28.16,2013
25,3,28.46,2014
26,3,28.1,2015
27,3,28.3,2016
28,3,27.65,2017
29,3,27.27,2018
30,3,27.43,2019
31,3,28.57,2020
32,4,23.4,2013
33,4,23.34,2014
34,4,23.0,2015
35,4,24.24,2016
36,4,23.3,2017
37,4,23.23,2018
38,4,23.05,2019
39,4,23.12,2020
40,5,29.49,2013
41,5,29.27,2014
42,5,28.84,2015
43,5,29.22,2016
44,5,28.86,2017
45,5,28.33,2018
46,5,28.7,2019
47,5,29.03,2020
48,6,30.47,2013
49,6,30.48,2014
50,6,29.77,2015
51,6,29.62,2016
52,6,29.41,2017
53,6,28.97,2018
54,6,29.31,2019
55,6,29.27,2020
56,7,30.99,2013
57,7,30.67,2014
58,7,30.1,2015
59,7,30.71,2016
60,7,30.32,2017
61,7,29.44,2018
62,7,30.33,2019
63,7,30.22,2020
64,8,31.67,2013
65,8,31.23,2014
66,8,31.11,2015
67,8,31.19,2016
68,8,30.95,2017
69,8,30.75,2018
70,8,30.35,2019
71,8,31.06,2020
72,9,30.67,2013
73,9,30.13,2014
74,9,29.65,2015
75,9,29.87,2016
76,9,29.4,2017
77,9,29.1,2018
78,9,29.26,2019
79,9,29.72,2020
80,10,29.53,2013
81,10,28.78,2014
82,10,28.46,2015
83,10,29.11,2016
84,10,29.36,2017
85,10,29.16,2018
86,10,28.19,2019
87,10,30.46,2020
88,11,22.34,2013
89,11,22.37,2014
90,11,22.04,2015
91,11,22.45,2016
92,11,23.02,2017
93,11,23.11,2018
94,11,23.55,2019
95,11,24.19,2020
96,12,27.8,2013
97,12,27.62,2014
98,12,27.0,2015
99,12,27.5,2016
100,12,27.23,2017
101,12,26.8,2018
102,12,27.09,2019
103,12,27.55,2020
104,13,25.0,2013
105,13,25.22,2014
106,13,24.12,2015
107,13,24.96,2016
108,13,24.83,2017
109,13,24.22,2018
110,13,23.95,2019
111,13,24.56,2020
112,14,23.86,2013
113,14,23.62,2014
114,14,23.11,2015
115,14,23.3,2016
116,14,23.84,2017
