,ID,Value,Year
0,111,39971.0,2000
1,111,39859.0,2001
2,111,39666.0,2002
3,111,39237.0,2003
4,111,39362.0,2004
5,111,39311.0,2005
6,111,39595.0,2006
7,111,40272.0,2007
8,111,40838.0,2008
9,111,40903.0,2009
10,111,41048.0,2010
11,111,41544.0,2011
12,111,42019.0,2012
13,111,42350.0,2013
14,111,42721.0,2014
15,111,43122.0,2015
16,111,43661.0,2016
17,111,44251.0,2017
18,111,44858.0,2018
19,111,45268.0,2019
20,111,44898.0,2020
21,1,1283.0,2000
22,1,1285.0,2001
23,1,1275.0,2002
24,1,1256.0,2003
25,1,1256.0,2004
26,1,1253.0,2005
27,1,1262.0,2006
28,1,1282.0,2007
29,1,1300.0,2008
30,1,1306.0,2009
31,1,1307.0,2010
32,1,1321.0,2011
33,1,1328.0,2012
34,1,1334.0,2013
35,1,1343.0,2014
36,1,1356.0,2015
37,1,1376.0,2016
38,1,1395.0,2017
39,1,1415.0,2018
40,1,1433.0,2019
41,1,1428.0,2020
42,2,1051.0,2000
43,2,1058.0,2001
44,2,1051.0,2002
45,2,1039.0,2003
46,2,1042.0,2004
47,2,1051.0,2005
48,2,1062.0,2006
49,2,1087.0,2007
50,2,1115.0,2008
51,2,1131.0,2009
52,2,1140.0,2010
53,2,1157.0,2011
54,2,1178.0,2012
55,2,1193.0,2013
56,2,1202.0,2014
57,2,1212.0,2015
58,2,1235.0,2016
59,2,1256.0,2017
60,2,1276.0,2018
61,2,1294.0,2019
62,2,1291.0,2020
63,3,3581.0,2000
64,3,3565.0,2001
65,3,3567.0,2002
66,3,3548.0,2003
67,3,3568.0,2004
68,3,3554.0,2005
69,3,3578.0,2006
70,3,3641.0,2007
71,3,3691.0,2008
72,3,3722.0,2009
73,3,3741.0,2010
74,3,3803.0,2011
75,3,3858.0,2012
76,3,3894.0,2013
77,3,3926.0,2014
78,3,3959.0,2015
79,3,4012.0,2016
80,3,4055.0,2017
81,3,4113.0,2018
82,3,4150.0,2019
83,3,4113.0,2020
84,4,394.0,2000
85,4,395.0,2001
86,4,394.0,2002
87,4,391.0,2003
88,4,393.0,2004
89,4,392.0,2005
90,4,397.0,2006
91,4,404.0,2007
92,4,406.0,2008
93,4,404.0,2009
94,4,403.0,2010
95,4,409.0,2011
96,4,415.0,2012
97,4,417.0,2013
98,4,418.0,2014
99,4,418.0,2015
100,4,422.0,2016
101,4,427.0,2017
102,4,436.0,2018
103,4,438.0,2019
104,4,434.0,2020
105,5,8616.0,2000
106,5,8577.0,2001
107,5,8540.0,2002
108,5,8453.0,2003
109,5,8499.0,2004
110,5,8484.0,2005
111,5,8525.0,2006
112,5,8665.0,2007
113,5,8786.0,2008
114,5,8772.0,2009
115,5,8788.0,2010
116,5,8909.0,2011
117,5,8996.0,2012
118,5,9057.0,2013
119,5,9128.0,2014
120,5,9223.0,2015
121,5,9319.0,2016
122,5,9427.0,2017
123,5,9552.0,2018
124,5,9646.0,2019
125,5,9581.0,2020
126,6,3121.0,2000
127,6,3131.0,2001
128,6,3120.0,2002
129,6,3077.0,2003
130,6,3083.0,2004
131,6,3073.0,2005
132,6,3086.0,2006
133,6,3126.0,2007
134,6,3162.0,2008
135,6,3174.0,2009
136,6,3179.0,2010
137,6,3220.0,2011
138,6,3257.0,2012
139,6,3271.0,2013
140,6,3307.0,2014
141,6,3341.0,2015
142,6,3385.0,2016
143,6,3446.0,2017
144,6,3497.0,2018
145,6,3529.0,2019
146,6,3500.0,2020
147,7,1808.0,2000
148,7,1810.0,2001
149,7,1818.0,2002
150,7,1803.0,2003
151,7,1820.0,2004
152,7,1823.0,2005
153,7,1837.0,2006
154,7,1875.0,2007
155,7,1904.0,2008
156,7,1903.0,2009
157,7,1905.0,2010
158,7,1925.0,2011
159,7,1940.0,2012
160,7,1950.0,2013
161,7,1965.0,2014
162,7,1983.0,2015
163,7,2000.0,2016
164,7,2015.0,2017
165,7,2030.0,2018
166,7,2045.0,2019
167,7,2021.0,2020
168,8,5509.0,2000
169,8,5557.0,2001
170,8,5559.0,2002
171,8,5507.0,2003
172,8,5521.0,2004
173,8,5528.0,2005
174,8,5563.0,2006
175,8,5660.0,2007
176,8,5753.0,2008
177,8,5719.0,2009
178,8,5720.0,2010
179,8,5803.0,2011
180,8,5888.0,2012
181,8,5963.0,2013
182,8,6040.0,2014
183,8,6091.0,2015
184,8,6167.0,2016
185,8,6252.0,2017
186,8,6341.0,2018
187,8,6383.0,2019
188,8,6312.0,2020
189,9,6461.0,2000
190,9,6497.0,2001
191,9,6479.0,2002
192,9,6400.0,2003
193,9,6401.0,2004
194,9,6422.0,2005
195,9,6479.0,2006
196,9,6599.0,2007
197,9,6705.0,2008
198,9,6730.0,2009
199,9,6781.0,2010
200,9,6902.0,2011
201,9,7015.0,2012
202,9,7099.0,2013
203,9,7182.0,2014
204,9,7290.0,2015
205,9,7409.0,2016
206,9,7523.0,2017
207,9,7646.0,2018
208,9,7729.0,2019
209,9,7677.0,2020
210,10,518.0,2000
211,10,515.0,2001
212,10,513.0,2002
213,10,511.0,2003
214,10,514.0,2004
215,10,516.0,2005
216,10,515.0,2006
217,10,517.0,2007
218,10,520.0,2008
219,10,517.0,2009
220,10,519.0,2010
221,10,525.0,2011
222,10,526.0,2012
223,10,522.0,2013
224,10,521.0,2014
225,10,523.0,2015
226,10,528.0,2016
227,10,532.0,2017
