,ID,Value,Year
0,111,1295.47,2000
1,111,1352.77,2001
2,111,1350.68,2002
3,111,1382.65,2003
4,111,1409.16,2004
5,111,1432.08,2005
6,111,1467.1,2006
7,111,1491.47,2007
8,111,1529.01,2008
9,111,1518.83,2009
10,111,1555.08,2010
11,111,1636.66,2011
12,111,1670.26,2012
13,111,1688.97,2013
14,111,1722.17,2014
15,111,1748.83,2015
16,111,1802.44,2016
17,111,1858.1,2017
18,111,1918.82,2018
19,111,1973.76,2019
20,1,1303.28,2000
21,1,1352.75,2001
22,1,1349.95,2002
23,1,1395.53,2003
24,1,1409.93,2004
25,1,1445.53,2005
26,1,1463.55,2006
27,1,1493.77,2007
28,1,1524.8,2008
29,1,1537.63,2009
30,1,1553.55,2010
31,1,1625.76,2011
32,1,1675.72,2012
33,1,1694.95,2013
34,1,1721.9,2014
35,1,1763.81,2015
36,1,1797.03,2016
37,1,1856.46,2017
38,1,1924.33,2018
39,1,1988.6,2019
40,2,1459.73,2000
41,2,1542.72,2001
42,2,1524.89,2002
43,2,1637.4,2003
44,2,1614.58,2004
45,2,1697.6,2005
46,2,1721.45,2006
47,2,1710.75,2007
48,2,1714.26,2008
49,2,1659.47,2009
50,2,1699.1,2010
51,2,1833.35,2011
52,2,1849.66,2012
53,2,1890.91,2013
54,2,1871.44,2014
55,2,1915.6,2015
56,2,2004.26,2016
57,2,2045.76,2017
58,2,2103.43,2018
59,2,2147.14,2019
60,3,1235.96,2000
61,3,1288.44,2001
62,3,1281.86,2002
63,3,1312.06,2003
64,3,1320.1,2004
65,3,1349.65,2005
66,3,1383.28,2006
67,3,1405.74,2007
68,3,1440.12,2008
69,3,1451.94,2009
70,3,1482.16,2010
71,3,1566.09,2011
72,3,1607.24,2012
73,3,1629.11,2013
74,3,1664.25,2014
75,3,1686.18,2015
76,3,1729.75,2016
77,3,1783.15,2017
78,3,1836.9,2018
79,3,1899.67,2019
80,4,1327.64,2000
81,4,1393.19,2001
82,4,1362.63,2002
83,4,1383.71,2003
84,4,1355.15,2004
85,4,1440.34,2005
86,4,1462.69,2006
87,4,1505.42,2007
88,4,1581.12,2008
89,4,1522.33,2009
90,4,1514.33,2010
91,4,1562.04,2011
92,4,1609.63,2012
93,4,1620.85,2013
94,4,1635.6,2014
95,4,1638.71,2015
96,4,1666.24,2016
97,4,1727.12,2017
98,4,1785.82,2018
99,4,1830.35,2019
100,5,1325.12,2000
101,5,1372.79,2001
102,5,1367.48,2002
103,5,1401.87,2003
104,5,1430.32,2004
105,5,1441.6,2005
106,5,1462.59,2006
107,5,1475.09,2007
108,5,1525.43,2008
109,5,1493.42,2009
110,5,1537.7,2010
111,5,1612.48,2011
112,5,1635.63,2012
113,5,1649.51,2013
114,5,1678.36,2014
115,5,1699.65,2015
116,5,1746.39,2016
117,5,1800.99,2017
118,5,1870.71,2018
119,5,1923.61,2019
120,6,1360.26,2000
121,6,1434.29,2001
122,6,1430.34,2002
123,6,1453.91,2003
124,6,1477.99,2004
125,6,1495.48,2005
126,6,1546.02,2006
127,6,1567.72,2007
128,6,1591.95,2008
129,6,1595.87,2009
130,6,1634.25,2010
131,6,1707.94,2011
132,6,1746.46,2012
133,6,1756.07,2013
134,6,1798.37,2014
135,6,1831.13,2015
136,6,1877.28,2016
137,6,1927.72,2017
138,6,1993.38,2018
139,6,2041.41,2019
140,7,1303.06,2000
141,7,1364.08,2001
142,7,1355.76,2002
143,7,1388.66,2003
144,7,1437.46,2004
145,7,1463.91,2005
146,7,1508.78,2006
147,7,1543.58,2007
148,7,1562.36,2008
149,7,1601.49,2009
150,7,1603.11,2010
151,7,1652.52,2011
152,7,1686.31,2012
153,7,1694.14,2013
154,7,1718.75,2014
155,7,1762.55,2015
156,7,1809.1,2016
157,7,1856.1,2017
158,7,1909.09,2018
159,7,1953.52,2019
160,8,1394.89,2000
161,8,1465.47,2001
162,8,1459.41,2002
163,8,1498.25,2003
164,8,1524.92,2004
165,8,1559.16,2005
166,8,1607.33,2006
167,8,1637.55,2007
168,8,1675.27,2008
169,8,1637.81,2009
170,8,1686.81,2010
171,8,1797.83,2011
172,8,1839.02,2012
173,8,1858.27,2013
174,8,1902.4,2014
175,8,1919.39,2015
176,8,1973.08,2016
177,8,2022.14,2017
178,8,2090.88,2018
179,8,2141.21,2019
180,9,1423.31,2000
181,9,1490.98,2001
182,9,1478.39,2002
183,9,1512.47,2003
184,9,1549.05,2004
185,9,1577.1,2005
186,9,1616.66,2006
187,9,1654.4,2007
188,9,1692.52,2008
189,9,1658.37,2009
190,9,1714.64,2010
191,9,1804.47,2011
192,9,1847.79,2012
193,9,1862.21,2013
194,9,1913.95,2014
195,9,1934.27,2015
196,9,2014.27,2016
197,9,2070.46,2017
198,9,2129.43,2018
199,9,2184.04,2019
200,10,1211.87,2000
201,10,1282.88,2001
202,10,1272.19,2002
203,10,1293.5,2003
204,10,1349.12,2004
205,10,1372.6,2005
206,10,1376.78,2006
207,10,1394.38,2007
208,10,1429.69,2008
209,10,1432.42,2009
210,10,1472.59,2010
211,10,1544.47,2011
212,10,1565.24,2012
213,10,1578.5,2013
214,10,1579.81,2014
215,10,1608.62,2015
216,10,1652.15,2016
217,10,1697.7,2017
218,10,1750.8,2018
219,10,1802.78,2019
220,11,1232.53,2000
221,11,1255.39,2001
222,11,1244.25,2002
223,11,1237.93,2003
224,11,1276.05,2004
225,11,1281.55,2005
226,11,1316.54,2006
227,11,1323.9,2007
228,11,1353.19,2008
229,11,1373.46,2009
230,11,1382.09,2010
231,11,1483.86,2011
232,11,1496.42,2012
233,11,1512.75,2013
234,11,1526.39,2014
235,11,1574.87,2015
236,11,1604.78,2016
237,11,1674.32,2017
238,11,1719.35,2018
239,11,1771.28,2019
240,12,1095.55,2000
241,12,1142.96,2001
242,12,1164.27,2002
243,12,1183.16,2003
244,12,1208.5,2004
245,12,1234.26,2005
246,12,1267.95,2006
247,12,1296.6,2007
248,12,1334.14,2008
249,12,1366.72,2009
250,12,1378.09,2010
251,12,1445.75,2011
252,12,1457.88,2012
253,12,1497.45,2013
254,12,1526.17,2014
255,12,1545.43,2015
256,12,1604.57,2016
257,12,1676.34,2017
258,12,1728.15,2018
259,12,1792.96,2019
260,13,1026.92,2000
261,13,1073.92,2001
262,13,1105.66,2002
263,13,1114.88,2003
264,13,1146.92,2004
265,13,1162.16,2005
266,13,1193.64,2006
267,13,1211.71,2007
268,13,1258.64,2008
269,13,1277.76,2009
270,13,1292.46,2010
271,13,1344.88,2011
272,13,1377.02,2012
273,13,1408.41,2013
274,13,1431.91,2014
275,13,1465.91,2015
276,13,1522.88,2016
277,13,1592.48,2017
278,13,1646.81,2018
279,13,1723.43,2019
280,14,1091.57,2000
281,14,1139.7,2001
282,14,1168.15,2002
283,14,1195.58,2003
284,14,1218.75,2004
285,14,1220.34,2005
286,14,1257.37,2006
287,14,1288.61,2007
288,14,1319.87,2008
289,14,1339.65,2009
290,14,1365.05,2010
291,14,1422.84,2011
292,14,1453.26,2012
293,14,1481.09,2013
294,14,1501.82,2014
295,14,1540.48,2015
296,14,1592.38,2016
297,14,1650.85,2017
298,14,1701.73,2018
299,14,1762.32,2019
300,15,1042.04,2000
301,15,1082.37,2001
302,15,1100.85,2002
303,15,1122.93,2003
304,15,1141.6,2004
305,15,1154.25,2005
306,15,1186.7,2006
307,15,1210.26,2007
308,15,1256.72,2008
309,15,1288.66,2009
310,15,1313.62,2010
311,15,1372.1,2011
312,15,1405.57,2012
313,15,1430.62,2013
314,15,1460.95,2014
315,15,1490.13,2015
316,15,1541.09,2016
317,15,1607.48,2017
318,15,1647.7,2018
319,15,1713.93,2019
320,16,1066.58,2000
321,16,1115.02,2001
322,16,1131.46,2002
323,16,1153.68,2003
324,16,1178.8,2004
325,16,1185.49,2005
326,16,1227.95,2006
327,16,1256.23,2007
328,16,1289.51,2008
329,16,1303.25,2009
330,16,1322.95,2010
331,16,1383.45,2011
332,16,1412.5,2012
333,16,1446.21,2013
334,16,1466.63,2014
335,16,1496.57,2015
336,16,1554.61,2016
337,16,1618.78,2017
338,16,1666.84,2018
339,16,1723.94,2019
340,1001000,1178.74,2000
341,1001000,1202.25,2001
342,1001000,1200.55,2002
343,1001000,1219.32,2003
344,1001000,1212.81,2004
345,1001000,1269.74,2005
346,1001000,1311.96,2006
347,1001000,1357.65,2007
348,1001000,1347.27,2008
349,1001000,1346.54,2009
350,1001000,1331.17,2010
351,1001000,1457.59,2011
352,1001000,1491.13,2012
353,1001000,1493.48,2013
354,1001000,1491.99,2014
355,1001000,1507.52,2015
356,1001000,1487.67,2016
357,1001000,1509.8,2017
358,1001000,1553.89,2018
359,1001000,1588.66,2019
360,1002000,1187.0,2000
361,1002000,1224.02,2001
362,1002000,1225.67,2002
363,1002000,1259.87,2003
364,1002000,1262.26,2004
365,1002000,1293.39,2005
366,1002000,1307.05,2006
367,1002000,1335.76,2007
368,1002000,1356.87,2008
369,1002000,1364.78,2009
370,1002000,1369.7,2010
371,1002000,1414.79,2011
372,1002000,1444.68,2012
373,1002000,1486.06,2013
374,1002000,1465.81,2014
375,1002000,1495.32,2015
376,1002000,1524.34,2016
377,1002000,1544.33,2017
378,1002000,1606.34,2018
379,1002000,1659.68,2019
380,1003000,1205.55,2000
381,1003000,1248.0,2001
382,1003000,1266.73,2002
383,1003000,1326.17,2003
384,1003000,1349.45,2004
385,1003000,1378.74,2005
386,1003000,1393.92,2006
387,1003000,1409.5,2007
388,1003000,1422.73,2008
389,1003000,1424.41,2009
390,1003000,1416.99,2010
391,1003000,1444.91,2011
392,1003000,1481.65,2012
393,1003000,1489.36,2013
394,1003000,1507.65,2014
395,1003000,1572.58,2015
396,1003000,1579.43,2016
397,1003000,1639.28,2017
398,1003000,1697.02,2018
399,1003000,1755.01,2019
400,1004000,1237.31,2000
401,1004000,1296.23,2001
402,1004000,1273.2,2002
403,1004000,1286.54,2003
404,1004000,1260.77,2004
405,1004000,1296.05,2005
406,1004000,1315.24,2006
407,1004000,1344.6,2007
408,1004000,1356.21,2008
409,1004000,1358.52,2009
410,1004000,1352.76,2010
411,1004000,1375.46,2011
412,1004000,1422.11,2012
413,1004000,1448.35,2013
414,1004000,1488.98,2014
415,1004000,1489.35,2015
416,1004000,1551.41,2016
417,1004000,1546.79,2017
418,1004000,1601.54,2018
419,1004000,1640.46,2019
420,1051000,1165.73,2000
421,1051000,1216.41,2001
422,1051000,1220.31,2002
423,1051000,1269.66,2003
424,1051000,1310.53,2004
425,1051000,1335.31,2005
426,1051000,1354.74,2006
427,1051000,1391.43,2007
428,1051000,1435.3,2008
429,1051000,1436.27,2009
430,1051000,1463.32,2010
431,1051000,1533.62,2011
432,1051000,1581.76,2012
433,1051000,1623.89,2013
434,1051000,1671.9,2014
435,1051000,1738.2,2015
436,1051000,1770.79,2016
437,1051000,1855.27,2017
438,1051000,1910.38,2018
439,1051000,1997.36,2019
440,1053000,1393.37,2000
441,1053000,1446.2,2001
442,1053000,1434.62,2002
443,1053000,1472.31,2003
444,1053000,1487.36,2004
445,1053000,1528.24,2005
446,1053000,1542.72,2006
447,1053000,1574.54,2007
448,1053000,1614.27,2008
449,1053000,1641.95,2009
450,1053000,1659.36,2010
451,1053000,1716.63,2011
452,1053000,1772.32,2012
453,1053000,1760.47,2013
454,1053000,1784.14,2014
455,1053000,1825.17,2015
456,1053000,1865.76,2016
457,1053000,2155.69,2017
458,1053000,2236.12,2018
459,1053000,2290.47,2019
460,1054000,1204.18,2000
461,1054000,1251.36,2001
462,1054000,1243.35,2002
463,1054000,1295.11,2003
464,1054000,1319.77,2004
465,1054000,1376.4,2005
466,1054000,1430.28,2006
467,1054000,1485.83,2007
468,1054000,1548.53,2008
469,1054000,1562.07,2009
470,1054000,1592.23,2010
471,1054000,1685.21,2011
472,1054000,1731.16,2012
473,1054000,1800.59,2013
474,1054000,1880.63,2014
475,1054000,1944.34,2015
476,1054000,1989.39,2016
477,1054000,2077.59,2017
478,1054000,2150.34,2018
479,1054000,2213.29,2019
480,1055000,1254.31,2000
481,1055000,1297.72,2001
482,1055000,1302.39,2002
483,1055000,1366.92,2003
484,1055000,1394.85,2004
485,1055000,1418.05,2005
486,1055000,1424.81,2006
487,1055000,1444.1,2007
488,1055000,1478.96,2008
489,1055000,1496.63,2009
490,1055000,1520.4,2010
491,1055000,1623.65,2011
492,1055000,1675.65,2012
493,1055000,1689.29,2013
494,1055000,1733.27,2014
495,1055000,1764.51,2015
496,1055000,1809.06,2016
497,1055000,1877.93,2017
498,1055000,1953.32,2018
499,1055000,2023.76,2019
500,1056000,1484.32,2000
501,1056000,1539.24,2001
502,1056000,1522.17,2002
503,1056000,1567.52,2003
504,1056000,1566.04,2004
505,1056000,1598.72,2005
506,1056000,1604.98,2006
507,1056000,1625.24,2007
508,1056000,1666.19,2008
509,1056000,1689.17,2009
510,1056000,1712.38,2010
511,1056000,1809.69,2011
512,1056000,1861.56,2012
513,1056000,1868.28,2013
514,1056000,1871.82,2014
515,1056000,1918.52,2015
516,1056000,1954.04,2016
517,1056000,1978.19,2017
518,1056000,2050.79,2018
519,1056000,2113.69,2019
520,1057000,1233.65,2000
521,1057000,1289.2,2001
522,1057000,1292.71,2002
523,1057000,1333.91,2003
524,1057000,1352.83,2004
525,1057000,1370.14,2005
526,1057000,1375.24,2006
527,1057000,1391.25,2007
528,1057000,1431.64,2008
529,1057000,1451.19,2009
530,1057000,1481.9,2010
531,1057000,1621.4,2011
532,1057000,1679.69,2012
533,1057000,1704.02,2013
534,1057000,1735.66,2014
535,1057000,1758.48,2015
536,1057000,1828.32,2016
537,1057000,1854.38,2017
538,1057000,1923.67,2018
539,1057000,1999.51,2019
540,1058000,1288.08,2000
541,1058000,1348.04,2001
542,1058000,1344.7,2002
543,1058000,1386.78,2003
544,1058000,1403.54,2004
545,1058000,1441.07,2005
546,1058000,1462.48,2006
547,1058000,1493.9,2007
548,1058000,1535.36,2008
549,1058000,1547.97,2009
550,1058000,1578.6,2010
551,1058000,1646.97,2011
552,1058000,1709.82,2012
553,1058000,1737.93,2013
554,1058000,1789.27,2014
555,1058000,1826.25,2015
556,1058000,1842.31,2016
557,1058000,1891.76,2017
558,1058000,1965.74,2018
559,1058000,2034.36,2019
560,1059000,1191.56,2000
561,1059000,1237.23,2001
562,1059000,1238.25,2002
563,1059000,1293.23,2003
564,1059000,1322.77,2004
565,1059000,1365.24,2005
566,1059000,1400.91,2006
567,1059000,1443.18,2007
568,1059000,1468.47,2008
569,1059000,1463.68,2009
570,1059000,1477.43,2010
571,1059000,1553.01,2011
572,1059000,1607.61,2012
573,1059000,1642.17,2013
574,1059000,1677.37,2014
575,1059000,1757.05,2015
576,1059000,1781.55,2016
577,1059000,1827.94,2017
578,1059000,1881.73,2018
579,1059000,1950.33,2019
580,1060000,1401.2,2000
581,1060000,1449.02,2001
582,1060000,1433.81,2002
583,1060000,1463.2,2003
584,1060000,1467.79,2004
585,1060000,1504.69,2005
586,1060000,1518.34,2006
587,1060000,1564.21,2007
588,1060000,1588.32,2008
589,1060000,1612.23,2009
590,1060000,1623.62,2010
591,1060000,1670.74,2011
592,1060000,1722.67,2012
593,1060000,1750.22,2013
594,1060000,1783.32,2014
595,1060000,1818.43,2015
596,1060000,1842.19,2016
597,1060000,1869.79,2017
598,1060000,1934.36,2018
599,1060000,1999.75,2019
600,1061000,1222.3,2000
601,1061000,1264.74,2001
