Kennziffer,Wert,Zeitbezug
01051121,283.9,2017
01051121,299.15,2018
01051121,314.89,2019
01051121,337.5,2020
01051122,374.46,2017
01051122,390.36,2018
01051122,400.78,2019
01051122,381.81,2020
01051125,375.0,2017
01051125,362.56,2018
01051125,385.51,2019
01051125,410.5,2020
01051126,336.96,2017
01051126,362.64,2018
01051126,357.14,2019
01051126,344.83,2020
01051127,335.73,2017
01051127,338.67,2018
01051127,367.5,2019
01051127,363.4,2020
01051128,336.45,2017
01051128,401.87,2018
01051128,394.23,2019
01051128,414.41,2020
01051129,310.98,2017
01051129,371.43,2018
01051129,365.17,2019
01051129,338.98,2020
01051130,353.72,2017
01051130,355.22,2018
01051130,364.97,2019
01051130,371.19,2020
01051131,390.0,2017
01051131,387.1,2018
01051131,389.47,2019
01051131,342.59,2020
01051132,311.78,2017
01051132,319.49,2018
01051132,305.49,2019
01051132,338.79,2020
01051133,440.79,2017
01051133,430.46,2018
01051133,403.97,2019
01051133,408.54,2020
01051134,383.54,2017
01051134,395.65,2018
01051134,402.78,2019
01051134,409.84,2020
01051135,387.88,2017
01051135,374.61,2018
01051135,400.63,2019
01051135,415.62,2020
01051136,369.03,2017
01051136,369.28,2018
01051136,372.52,2019
01051136,381.69,2020
01051137,383.96,2017
01051137,377.33,2018
01051137,355.96,2019
01051137,398.25,2020
01051138,342.73,2017
01051138,342.34,2018
01051138,355.22,2019
01051138,362.96,2020
01051139,326.7,2017
01051139,323.7,2018
01051139,304.35,2019
01051139,291.32,2020
01051140,371.54,2017
01051140,426.29,2018
01051140,403.23,2019
01051140,362.14,2020
01051141,391.7,2017
01051141,400.38,2018
01051141,407.82,2019
01051141,409.01,2020
01053001,256.76,2017
01053001,260.27,2018
01053001,328.57,2019
01053001,333.33,2020
01053002,328.11,2017
01053002,343.5,2018
01053002,345.52,2019
01053002,338.0,2020
01053003,293.47,2017
01053003,293.74,2018
01053003,298.32,2019
01053003,306.76,2020
01053004,305.56,2017
01053004,329.55,2018
01053004,331.83,2019
01053004,338.58,2020
01053005,339.13,2017
01053005,337.66,2018
01053005,352.17,2019
01053005,354.84,2020
01053006,339.97,2017
01053006,319.94,2018
01053006,307.81,2019
01053006,297.55,2020
01053007,378.57,2017
01053007,396.14,2018
01053007,382.78,2019
01053007,402.41,2020
01053008,381.07,2017
01053008,384.02,2018
01053008,391.08,2019
01053008,410.26,2020
01053009,379.16,2017
01053009,398.28,2018
01053009,408.74,2019
01053009,400.65,2020
01053010,329.55,2017
01053010,314.61,2018
01053010,315.22,2019
01053010,326.09,2020
01053011,403.43,2017
01053011,374.81,2018
01053011,386.12,2019
01053011,405.24,2020
01053012,377.05,2017
01053012,382.87,2018
01053012,389.7,2019
01053012,388.74,2020
01053013,391.3,2017
01053013,393.44,2018
01053013,410.0,2019
01053013,365.08,2020
01053014,371.0,2017
01053014,368.23,2018
01053014,364.06,2019
01053014,345.55,2020
01053015,417.76,2017
01053015,415.09,2018
01053015,472.67,2019
01053015,431.25,2020
01053016,452.83,2017
01053016,407.64,2018
01053016,442.31,2019
01053016,484.28,2020
01053017,405.52,2017
01053017,424.49,2018
01053017,447.15,2019
01053017,453.92,2020
01053018,297.07,2017
01053018,344.4,2018
01053018,329.17,2019
01053018,327.87,2020
01053019,350.65,2017
01053019,340.0,2018
01053019,378.57,2019
01053019,354.61,2020
01053020,387.81,2017
01053020,397.95,2018
01053020,391.76,2019
01053020,398.32,2020
01053021,387.76,2017
01053021,381.94,2018
01053021,410.07,2019
01053021,376.71,2020
01053022,383.72,2017
01053022,349.43,2018
01053022,369.63,2019
01053022,366.57,2020
01053023,357.33,2017
01053023,372.53,2018
01053023,372.1,2019
01053023,384.37,2020
01053024,379.52,2017
01053024,392.64,2018
01053024,451.81,2019
01053024,431.14,2020
01053025,371.23,2017
01053025,388.89,2018
01053025,408.01,2019
01053025,415.13,2020
01053026,330.85,2017
01053026,305.83,2018
01053026,308.79,2019
01053026,316.78,2020
01053027,447.18,2017
01053027,453.73,2018
01053027,451.42,2019
01053027,442.22,2020
01053028,438.34,2017
01053028,450.75,2018
01053028,452.18,2019
01053028,465.97,2020
01053029,404.43,2017
01053029,422.22,2018
01053029,414.84,2019
01053029,381.72,2020
01053030,368.42,2017
01053030,282.05,2018
01053030,390.24,2019
01053030,297.87,2020
01053031,419.69,2017
01053031,441.25,2018
01053031,458.55,2019
01053031,451.03,2020
01053032,399.48,2017
01053032,406.04,2018
01053032,414.82,2019
01053032,407.41,2020
01053033,353.74,2017
01053033,382.55,2018
01053033,353.33,2019
01053033,348.39,2020
01053034,358.97,2017
01053034,351.69,2018
01053034,350.88,2019
01053034,371.18,2020
01053035,373.13,2017
01053035,371.43,2018
01053035,415.38,2019
01053035,406.25,2020
01053036,376.07,2017
01053036,386.82,2018
01053036,375.36,2019
01053036,377.52,2020
01053037,305.91,2017
01053037,300.0,2018
01053037,313.01,2019
01053037,297.83,2020
01053038,248.32,2017
01053038,240.13,2018
01053038,239.86,2019
01053038,243.24,2020
01053039,435.64,2017
01053039,406.86,2018
01053039,368.42,2019
01053039,401.96,2020
01053040,476.19,2017
01053040,488.37,2018
01053040,464.29,2019
01053040,445.78,2020
01053041,329.21,2017
01053041,336.88,2018
01053041,337.85,2019
01053041,345.49,2020
01053042,473.68,2017
01053042,472.6,2018
01053042,496.64,2019
01053042,500.0,2020
01053043,332.34,2017
01053043,348.44,2018
01053043,356.37,2019
01053043,368.32,2020
01053044,398.55,2017
01053044,405.22,2018
01053044,417.54,2019
01053044,434.16,2020
01053045,431.62,2017
01053045,403.23,2018
01053045,398.31,2019
01053045,406.37,2020
01053046,413.34,2017
