RegioS,LevendGeborenKinderenRelatief_2,Perioden
GM0753,9.8,2010JJ00
GM0753,10.0,2011JJ00
GM0753,8.7,2012JJ00
GM0753,8.4,2013JJ00
GM0753,8.5,2014JJ00
GM0753,8.4,2015JJ00
GM0753,8.6,2016JJ00
GM0753,8.4,2017JJ00
GM0753,10.0,2018JJ00
GM0753,8.3,2019JJ00
GM0753,9.5,2020JJ00
GM0753,10.9,2021JJ00
GM0753,9.0,2022JJ00
GM0209,18.5,1988JJ00
GM0209,19.2,1989JJ00
GM0209,18.0,1990JJ00
GM0209,18.7,1991JJ00
GM0209,15.4,1992JJ00
GM0209,15.0,1993JJ00
GM0209,17.7,1994JJ00
GM0209,14.9,1995JJ00
GM0209,14.8,1996JJ00
GM0209,13.0,1997JJ00
GM0209,14.6,1998JJ00
GM0209,14.2,1999JJ00
GM0209,14.6,2000JJ00
GM0209,12.4,2001JJ00
GM0209,12.7,2002JJ00
GM0209,12.6,2003JJ00
GM0209,12.2,2004JJ00
GM0209,9.3,2005JJ00
GM0209,10.4,2006JJ00
GM0209,8.2,2007JJ00
GM0209,8.2,2008JJ00
GM0209,9.7,2009JJ00
GM0209,9.1,2010JJ00
GM0209,9.1,2011JJ00
GM0209,8.3,2012JJ00
GM0209,8.8,2013JJ00
GM0209,8.5,2014JJ00
GM0209,8.4,2015JJ00
GM0209,8.7,2016JJ00
GM0209,9.4,2017JJ00
GM0209,9.8,2018JJ00
GM0209,9.2,2019JJ00
GM0209,10.0,2020JJ00
GM0209,8.9,2021JJ00
GM0209,9.9,2022JJ00
GM0375,11.8,1988JJ00
GM0375,12.0,1989JJ00
GM0375,13.1,1990JJ00
GM0375,13.3,1991JJ00
GM0375,12.7,1992JJ00
GM0375,12.8,1993JJ00
GM0375,11.6,1994JJ00
GM0375,11.8,1995JJ00
GM0375,12.6,1996JJ00
GM0375,11.0,1997JJ00
GM0375,12.3,1998JJ00
GM0375,11.5,1999JJ00
GM0375,12.2,2000JJ00
GM0375,11.7,2001JJ00
GM0375,12.4,2002JJ00
GM0375,12.8,2003JJ00
GM0375,12.5,2004JJ00
GM0375,11.9,2005JJ00
GM0375,12.0,2006JJ00
GM0375,11.3,2007JJ00
GM0375,11.4,2008JJ00
GM0375,11.7,2009JJ00
GM0375,11.4,2010JJ00
GM0375,11.4,2011JJ00
GM0375,11.7,2012JJ00
GM0375,11.0,2013JJ00
GM0375,11.7,2014JJ00
GM0375,11.2,2015JJ00
GM0375,10.8,2016JJ00
GM0375,11.6,2017JJ00
GM0375,10.3,2018JJ00
GM0375,11.0,2019JJ00
GM0375,10.6,2020JJ00
GM0375,11.1,2021JJ00
GM0375,10.5,2022JJ00
GM0008,12.7,1988JJ00
GM0008,12.9,1989JJ00
GM0008,,1990JJ00
GM0008,,1991JJ00
GM0008,,1992JJ00
GM0008,,1993JJ00
GM0008,,1994JJ00
GM0008,,1995JJ00
GM0008,,1996JJ00
GM0008,,1997JJ00
GM0008,,1998JJ00
GM0008,,1999JJ00
GM0008,,2000JJ00
GM0008,,2001JJ00
GM0008,,2002JJ00
GM0008,,2003JJ00
GM0008,,2004JJ00
GM0008,,2005JJ00
GM0008,,2006JJ00
GM0008,,2007JJ00
GM0008,,2008JJ00
GM0008,,2009JJ00
GM0008,,2010JJ00
GM0008,,2011JJ00
GM0008,,2012JJ00
GM0008,,2013JJ00
GM0008,,2014JJ00
GM0008,,2015JJ00
GM0008,,2016JJ00
GM0008,,2017JJ00
GM0008,,2018JJ00
GM0008,,2019JJ00
GM0008,,2020JJ00
GM0008,,2021JJ00
GM0008,,2022JJ00
GM0063,11.9,1988JJ00
GM0063,11.0,1989JJ00
GM0063,12.9,1990JJ00
GM0063,12.4,1991JJ00
GM0063,12.7,1992JJ00
GM0063,13.3,1993JJ00
GM0063,11.6,1994JJ00
GM0063,14.7,1995JJ00
GM0063,11.9,1996JJ00
GM0063,12.3,1997JJ00
GM0063,13.5,1998JJ00
GM0063,11.5,1999JJ00
GM0063,12.6,2000JJ00
GM0063,12.9,2001JJ00
GM0063,12.1,2002JJ00
GM0063,12.7,2003JJ00
GM0063,12.5,2004JJ00
GM0063,11.1,2005JJ00
GM0063,11.8,2006JJ00
GM0063,11.5,2007JJ00
GM0063,11.3,2008JJ00
GM0063,12.2,2009JJ00
GM0063,9.4,2010JJ00
GM0063,9.8,2011JJ00
GM0063,9.5,2012JJ00
GM0063,9.0,2013JJ00
GM0063,8.8,2014JJ00
GM0063,7.5,2015JJ00
GM0063,10.4,2016JJ00
GM0063,7.3,2017JJ00
GM0063,,2018JJ00
GM0063,,2019JJ00
GM0063,,2020JJ00
GM0063,,2021JJ00
GM0063,,2022JJ00
GM0310,9.5,1988JJ00
GM0310,9.8,1989JJ00
GM0310,11.0,1990JJ00
GM0310,11.6,1991JJ00
GM0310,11.5,1992JJ00
GM0310,11.1,1993JJ00
GM0310,11.3,1994JJ00
GM0310,10.1,1995JJ00
GM0310,10.0,1996JJ00
GM0310,10.4,1997JJ00
GM0310,10.1,1998JJ00
GM0310,10.1,1999JJ00
GM0310,11.0,2000JJ00
GM0310,11.4,2001JJ00
GM0310,11.1,2002JJ00
GM0310,9.9,2003JJ00
GM0310,10.8,2004JJ00
GM0310,9.5,2005JJ00
GM0310,9.0,2006JJ00
GM0310,9.5,2007JJ00
GM0310,9.0,2008JJ00
GM0310,8.0,2009JJ00
GM0310,9.0,2010JJ00
GM0310,7.7,2011JJ00
GM0310,8.3,2012JJ00
GM0310,7.9,2013JJ00
GM0310,7.7,2014JJ00
GM0310,8.0,2015JJ00
GM0310,8.3,2016JJ00
GM0310,8.6,2017JJ00
GM0310,8.2,2018JJ00
GM0310,8.4,2019JJ00
GM0310,8.7,2020JJ00
GM0310,9.5,2021JJ00
GM0310,9.2,2022JJ00
GM0585,10.4,1988JJ00
GM0585,10.9,1989JJ00
GM0585,11.8,1990JJ00
GM0585,12.5,1991JJ00
GM0585,10.1,1992JJ00
GM0585,12.5,1993JJ00
GM0585,10.5,1994JJ00
GM0585,11.2,1995JJ00
GM0585,10.2,1996JJ00
GM0585,10.9,1997JJ00
GM0585,11.3,1998JJ00
GM0585,10.1,1999JJ00
GM0585,13.3,2000JJ00
GM0585,10.2,2001JJ00
GM0585,11.0,2002JJ00
GM0585,11.7,2003JJ00
GM0585,11.2,2004JJ00
GM0585,10.7,2005JJ00
GM0585,9.5,2006JJ00
GM0585,9.9,2007JJ00
GM0585,10.8,2008JJ00
GM0585,11.4,2009JJ00
GM0585,10.4,2010JJ00
GM0585,9.6,2011JJ00
GM0585,9.2,2012JJ00
GM0585,8.3,2013JJ00
GM0585,9.2,2014JJ00
GM0585,7.8,2015JJ00
GM0585,9.1,2016JJ00
GM0585,9.8,2017JJ00
GM0585,8.3,2018JJ00
GM0585,,2019JJ00
GM0585,,2020JJ00
GM0585,,2021JJ00
GM0585,,2022JJ00
GM1728,,1988JJ00
GM1728,,1989JJ00
GM1728,,1990JJ00
GM1728,,1991JJ00
GM1728,,1992JJ00
GM1728,,1993JJ00
GM1728,,1994JJ00
GM1728,,1995JJ00
GM1728,,1996JJ00
GM1728,12.1,1997JJ00
GM1728,13.5,1998JJ00
GM1728,13.6,1999JJ00
GM1728,11.6,2000JJ00
GM1728,13.3,2001JJ00
GM1728,12.9,2002JJ00
GM1728,13.4,2003JJ00
GM1728,11.8,2004JJ00
GM1728,11.7,2005JJ00
GM1728,11.4,2006JJ00
GM1728,7.9,2007JJ00
GM1728,10.8,2008JJ00
GM1728,9.0,2009JJ00
GM1728,9.8,2010JJ00
GM1728,10.3,2011JJ00
GM1728,8.7,2012JJ00
GM1728,10.1,2013JJ00
GM1728,8.2,2014JJ00
GM1728,9.3,2015JJ00
GM1728,8.8,2016JJ00
GM1728,9.2,2017JJ00
GM1728,8.2,2018JJ00
GM1728,8.3,2019JJ00
GM1728,9.7,2020JJ00
GM1728,8.5,2021JJ00
GM1728,9.1,2022JJ00
GM0754,13.1,1988JJ00
GM0754,10.9,1989JJ00
GM0754,14.3,1990JJ00
GM0754,13.0,1991JJ00
GM0754,14.5,1992JJ00
GM0754,12.3,1993JJ00
GM0754,13.2,1994JJ00
GM0754,14.0,1995JJ00
GM0754,13.9,1996JJ00
GM0754,,1997JJ00
GM0754,,1998JJ00
GM0754,,1999JJ00
GM0754,,2000JJ00
GM0754,,2001JJ00
GM0754,,2002JJ00
GM0754,,2003JJ00
GM0754,,2004JJ00
GM0754,,2005JJ00
GM0754,,2006JJ00
GM0754,,2007JJ00
GM0754,,2008JJ00
GM0754,,2009JJ00
GM0754,,2010JJ00
GM0754,,2011JJ00
GM0754,,2012JJ00
GM0754,,2013JJ00
GM0754,,2014JJ00
GM0754,,2015JJ00
GM0754,,2016JJ00
GM0754,,2017JJ00
GM0754,,2018JJ00
GM0754,,2019JJ00
GM0754,,2020JJ00
GM0754,,2021JJ00
GM0754,,2022JJ00
GM0376,8.8,1988JJ00
GM0376,8.1,1989JJ00
GM0376,6.9,1990JJ00
GM0376,7.5,1991JJ00
GM0376,10.0,1992JJ00
GM0376,6.3,1993JJ00
GM0376,8.1,1994JJ00
GM0376,6.8,1995JJ00
GM0376,6.4,1996JJ00
GM0376,8.3,1997JJ00
GM0376,7.7,1998JJ00
GM0376,7.7,1999JJ00
GM0376,9.3,2000JJ00
GM0376,7.3,2001JJ00
GM0376,7.6,2002JJ00
GM0376,8.0,2003JJ00
GM0376,6.8,2004JJ00
GM0376,5.8,2005JJ00
GM0376,6.8,2006JJ00
GM0376,5.8,2007JJ00
GM0376,6.3,2008JJ00
GM0376,6.0,2009JJ00
GM0376,8.0,2010JJ00
GM0376,4.6,2011JJ00
GM0376,6.1,2012JJ00
GM0376,7.0,2013JJ00
GM0376,6.8,2014JJ00
GM0376,9.1,2015JJ00
GM0376,9.6,2016JJ00
GM0376,11.4,2017JJ00
GM0376,12.9,2018JJ00
GM0376,11.6,2019JJ00
GM0376,11.6,2020JJ00
GM0376,11.8,2021JJ00
GM0376,9.3,2022JJ00
GM0495,13.7,1988JJ00
GM0495,14.4,1989JJ00
GM0495,14.1,1990JJ00
GM0495,17.4,1991JJ00
GM0495,15.8,1992JJ00
GM0495,17.4,1993JJ00
GM0495,13.3,1994JJ00
GM0495,15.9,1995JJ00
GM0495,14.9,1996JJ00
GM0495,15.5,1997JJ00
GM0495,15.9,1998JJ00
GM0495,16.3,1999JJ00
GM0495,13.1,2000JJ00
GM0495,13.8,2001JJ00
GM0495,13.3,2002JJ00
GM0495,14.2,2003JJ00
GM0495,11.4,2004JJ00
GM0495,11.1,2005JJ00
GM0495,10.2,2006JJ00
GM0495,,2007JJ00
GM0495,,2008JJ00
GM0495,,2009JJ00
GM0495,,2010JJ00
GM0495,,2011JJ00
GM0495,,2012JJ00
GM0495,,2013JJ00
GM0495,,2014JJ00
GM0495,,2015JJ00
GM0495,,2016JJ00
GM0495,,2017JJ00
GM0495,,2018JJ00
GM0495,,2019JJ00
GM0495,,2020JJ00
GM0495,,2021JJ00
GM0495,,2022JJ00
GM0377,7.2,1988JJ00
GM0377,7.8,1989JJ00
GM0377,8.0,1990JJ00
GM0377,8.0,1991JJ00
GM0377,8.1,1992JJ00
GM0377,9.1,1993JJ00
GM0377,9.5,1994JJ00
GM0377,9.7,1995JJ00
GM0377,9.1,1996JJ00
GM0377,9.1,1997JJ00
GM0377,10.6,1998JJ00
GM0377,9.1,1999JJ00
GM0377,10.2,2000JJ00
GM0377,9.5,2001JJ00
GM0377,10.1,2002JJ00
GM0377,9.2,2003JJ00
GM0377,8.9,2004JJ00
GM0377,7.8,2005JJ00
GM0377,6.9,2006JJ00
GM0377,6.8,2007JJ00
GM0377,6.5,2008JJ00
GM0377,7.1,2009JJ00
GM0377,6.6,2010JJ00
GM0377,5.4,2011JJ00
GM0377,5.2,2012JJ00
GM0377,4.7,2013JJ00
GM0377,5.7,2014JJ00
GM0377,5.1,2015JJ00
GM0377,5.4,2016JJ00
GM0377,6.1,2017JJ00
GM0377,6.1,2018JJ00
GM0377,5.5,2019JJ00
GM0377,4.6,2020JJ00
GM0377,5.8,2021JJ00
GM0377,5.7,2022JJ00
GM0055,12.0,1988JJ00
GM0055,12.8,1989JJ00
GM0055,11.8,1990JJ00
GM0055,14.3,1991JJ00
GM0055,12.4,1992JJ00
GM0055,13.6,1993JJ00
GM0055,13.6,1994JJ00
GM0055,12.5,1995JJ00
GM0055,13.0,1996JJ00
GM0055,13.2,1997JJ00
GM0055,13.0,1998JJ00
GM0055,14.5,1999JJ00
GM0055,13.6,2000JJ00
GM0055,13.7,2001JJ00
GM0055,14.5,2002JJ00
GM0055,14.3,2003JJ00
GM0055,13.5,2004JJ00
GM0055,13.2,2005JJ00
GM0055,12.7,2006JJ00
GM0055,11.5,2007JJ00
GM0055,12.2,2008JJ00
GM0055,10.0,2009JJ00
GM0055,11.8,2010JJ00
GM0055,10.9,2011JJ00
GM0055,10.0,2012JJ00
GM0055,9.3,2013JJ00
GM0055,,2014JJ00
GM0055,,2015JJ00
GM0055,,2016JJ00
GM0055,,2017JJ00
GM0055,,2018JJ00
GM0055,,2019JJ00
GM0055,,2020JJ00
GM0055,,2021JJ00
GM0055,,2022JJ00
GM0497,15.9,1988JJ00
GM0497,14.3,1989JJ00
GM0497,15.6,1990JJ00
GM0497,18.0,1991JJ00
GM0497,15.3,1992JJ00
GM0497,14.4,1993JJ00
GM0497,16.1,1994JJ00
GM0497,14.1,1995JJ00
GM0497,14.0,1996JJ00
GM0497,14.7,1997JJ00
GM0497,15.6,1998JJ00
GM0497,14.5,1999JJ00
GM0497,16.7,2000JJ00
GM0497,14.7,2001JJ00
GM0497,13.4,2002JJ00
GM0497,13.8,2003JJ00
GM0497,14.0,2004JJ00
GM0497,13.1,2005JJ00
GM0497,13.0,2006JJ00
GM0497,11.7,2007JJ00
GM0497,12.2,2008JJ00
GM0497,11.2,2009JJ00
GM0497,11.9,2010JJ00
GM0497,,2011JJ00
GM0497,,2012JJ00
GM0497,,2013JJ00
GM0497,,2014JJ00
GM0497,,2015JJ00
GM0497,,2016JJ00
GM0497,,2017JJ00
GM0497,,2018JJ00
GM0497,,2019JJ00
GM0497,,2020JJ00
GM0497,,2021JJ00
GM0497,,2022JJ00
GM1901,,1988JJ00
GM1901,,1989JJ00
GM1901,,1990JJ00
GM1901,,1991JJ00
GM1901,,1992JJ00
GM1901,,1993JJ00
GM1901,,1994JJ00
GM1901,,1995JJ00
GM1901,,1996JJ00
GM1901,,1997JJ00
GM1901,,1998JJ00
GM1901,,1999JJ00
GM1901,,2000JJ00
GM1901,,2001JJ00
GM1901,,2002JJ00
GM1901,,2003JJ00
GM1901,,2004JJ00
GM1901,,2005JJ00
GM1901,,2006JJ00
GM1901,,2007JJ00
GM1901,,2008JJ00
GM1901,,2009JJ00
GM1901,,2010JJ00
GM1901,11.1,2011JJ00
GM1901,10.3,2012JJ00
GM1901,9.5,2013JJ00
GM1901,11.4,2014JJ00
GM1901,10.4,2015JJ00
GM1901,11.4,2016JJ00
GM1901,11.3,2017JJ00
GM1901,10.7,2018JJ00
GM1901,11.6,2019JJ00
GM1901,11.3,2020JJ00
GM1901,12.8,2021JJ00
GM1901,11.4,2022JJ00
GM0755,13.4,1988JJ00
GM0755,14.3,1989JJ00
GM0755,14.8,1990JJ00
GM0755,16.0,1991JJ00
GM0755,16.2,1992JJ00
GM0755,13.0,1993JJ00
GM0755,15.1,1994JJ00
GM0755,13.9,1995JJ00
GM0755,16.9,1996JJ00
GM0755,13.3,1997JJ00
GM0755,15.0,1998JJ00
GM0755,17.4,1999JJ00
GM0755,14.8,2000JJ00
GM0755,17.0,2001JJ00
GM0755,15.4,2002JJ00
GM0755,14.4,2003JJ00
GM0755,12.5,2004JJ00
GM0755,11.5,2005JJ00
GM0755,14.0,2006JJ00
GM0755,13.3,2007JJ00
GM0755,11.1,2008JJ00
GM0755,10.3,2009JJ00
GM0755,9.5,2010JJ00
GM0755,10.2,2011JJ00
GM0755,9.9,2012JJ00
GM0755,8.9,2013JJ00
GM0755,9.2,2014JJ00
GM0755,9.9,2015JJ00
GM0755,9.2,2016JJ00
GM0755,9.1,2017JJ00
GM0755,9.6,2018JJ00
GM0755,9.3,2019JJ00
GM0755,11.6,2020JJ00
GM0755,11.7,2021JJ00
GM0755,11.4,2022JJ00
GM0009,13.6,1988JJ00
GM0009,13.2,1989JJ00
GM0009,15.0,1990JJ00
GM0009,13.8,1991JJ00
GM0009,13.8,1992JJ00
GM0009,14.7,1993JJ00
GM0009,16.3,1994JJ00
GM0009,14.1,1995JJ00
GM0009,14.4,1996JJ00
GM0009,13.2,1997JJ00
GM0009,15.3,1998JJ00
GM0009,15.8,1999JJ00
GM0009,15.8,2000JJ00
GM0009,14.9,2001JJ00
GM0009,13.2,2002JJ00
GM0009,14.0,2003JJ00
GM0009,12.0,2004JJ00
GM0009,9.5,2005JJ00
GM0009,10.7,2006JJ00
GM0009,14.0,2007JJ00
GM0009,11.7,2008JJ00
GM0009,9.8,2009JJ00
GM0009,11.0,2010JJ00
GM0009,8.8,2011JJ00
GM0009,12.3,2012JJ00
GM0009,9.9,2013JJ00
GM0009,9.4,2014JJ00
GM0009,9.2,2015JJ00
GM0009,8.2,2016JJ00
GM0009,6.3,2017JJ00
GM0009,8.2,2018JJ00
GM0009,,2019JJ00
GM0009,,2020JJ00
GM0009,,2021JJ00
GM0009,,2022JJ00
GM0064,11.6,1988JJ00
GM0064,8.6,1989JJ00
GM0064,9.3,1990JJ00
GM0064,9.0,1991JJ00
GM0064,10.9,1992JJ00
GM0064,9.6,1993JJ00
GM0064,9.9,1994JJ00
GM0064,10.5,1995JJ00
GM0064,12.3,1996JJ00
GM0064,12.6,1997JJ00
GM0064,11.2,1998JJ00
GM0064,13.3,1999JJ00
GM0064,12.6,2000JJ00
GM0064,13.2,2001JJ00
GM0064,11.8,2002JJ00
GM0064,14.9,2003JJ00
GM0064,13.0,2004JJ00
GM0064,12.2,2005JJ00
GM0064,12.1,2006JJ00
GM0064,10.9,2007JJ00
GM0064,10.1,2008JJ00
GM0064,10.6,2009JJ00
GM0064,9.9,2010JJ00
GM0064,,2011JJ00
GM0064,,2012JJ00
GM0064,,2013JJ00
GM0064,,2014JJ00
GM0064,,2015JJ00
GM0064,,2016JJ00
GM0064,,2017JJ00
GM0064,,2018JJ00
GM0064,,2019JJ00
GM0064,,2020JJ00
GM0064,,2021JJ00
GM0064,,2022JJ00
GM0211,9.7,1988JJ00
GM0211,12.1,1989JJ00
GM0211,12.8,1990JJ00
GM0211,10.8,1991JJ00
GM0211,11.3,1992JJ00
GM0211,12.9,1993JJ00
GM0211,11.3,1994JJ00
GM0211,12.0,1995JJ00
GM0211,11.7,1996JJ00
GM0211,10.4,1997JJ00
GM0211,12.7,1998JJ00
GM0211,11.0,1999JJ00
GM0211,14.0,2000JJ00
GM0211,12.3,2001JJ00
GM0211,11.8,2002JJ00
GM0211,12.0,2003JJ00
GM0211,12.3,2004JJ00
GM0211,,2005JJ00
GM0211,,2006JJ00
GM0211,,2007JJ00
GM0211,,2008JJ00
GM0211,,2009JJ00
GM0211,,2010JJ00
GM0211,,2011JJ00
GM0211,,2012JJ00
GM0211,,2013JJ00
GM0211,,2014JJ00
GM0211,,2015JJ00
GM0211,,2016JJ00
GM0211,,2017JJ00
GM0211,,2018JJ00
GM0211,,2019JJ00
GM0211,,2020JJ00
GM0211,,2021JJ00
GM0211,,2022JJ00
GM0108,13.0,1988JJ00
GM0108,10.7,1989JJ00
GM0108,12.8,1990JJ00
GM0108,11.7,1991JJ00
GM0108,12.4,1992JJ00
GM0108,11.2,1993JJ00
GM0108,11.2,1994JJ00
GM0108,12.6,1995JJ00
GM0108,11.2,1996JJ00
GM0108,12.0,1997JJ00
GM0108,,1998JJ00
GM0108,,1999JJ00
GM0108,,2000JJ00
GM0108,,2001JJ00
GM0108,,2002JJ00
GM0108,,2003JJ00
GM0108,,2004JJ00
GM0108,,2005JJ00
GM0108,,2006JJ00
GM0108,,2007JJ00
GM0108,,2008JJ00
GM0108,,2009JJ00
GM0108,,2010JJ00
GM0108,,2011JJ00
GM0108,,2012JJ00
GM0108,,2013JJ00
GM0108,,2014JJ00
GM0108,,2015JJ00
GM0108,,2016JJ00
GM0108,,2017JJ00
GM0108,,2018JJ00
GM0108,,2019JJ00
GM0108,,2020JJ00
GM0108,,2021JJ00
GM0108,,2022JJ00
GM1681,,1988JJ00
GM1681,,1989JJ00
GM1681,,1990JJ00
GM1681,,1991JJ00
GM1681,,1992JJ00
GM1681,,1993JJ00
GM1681,,1994JJ00
GM1681,,1995JJ00
GM1681,,1996JJ00
GM1681,,1997JJ00
GM1681,12.0,1998JJ00
GM1681,12.9,1999JJ00
GM1681,11.2,2000JJ00
GM1681,10.9,2001JJ00
GM1681,10.1,2002JJ00
GM1681,10.2,2003JJ00
GM1681,9.5,2004JJ00
GM1681,9.4,2005JJ00
GM1681,9.5,2006JJ00
GM1681,8.8,2007JJ00
GM1681,8.1,2008JJ00
GM1681,9.0,2009JJ00
GM1681,7.8,2010JJ00
GM1681,8.5,2011JJ00
GM1681,7.0,2012JJ00
GM1681,8.1,2013JJ00
GM1681,7.1,2014JJ00
GM1681,7.2,2015JJ00
GM1681,7.4,2016JJ00
GM1681,6.7,2017JJ00
GM1681,7.8,2018JJ00
GM1681,8.2,2019JJ00
GM1681,7.0,2020JJ00
GM1681,8.3,2021JJ00
GM1681,7.0,2022JJ00
GM0897,13.3,1988JJ00
GM0897,13.7,1989JJ00
GM0897,12.6,1990JJ00
GM0897,14.7,1991JJ00
GM0897,14.4,1992JJ00
GM0897,13.3,1993JJ00
GM0897,11.6,1994JJ00
GM0897,11.2,1995JJ00
GM0897,10.8,1996JJ00
GM0897,11.0,1997JJ00
GM0897,12.2,1998JJ00
GM0897,12.3,1999JJ00
GM0897,10.5,2000JJ00
GM0897,,2001JJ00
GM0897,,2002JJ00
GM0897,,2003JJ00
GM0897,,2004JJ00
GM0897,,2005JJ00
GM0897,,2006JJ00
GM0897,,2007JJ00
GM0897,,2008JJ00
GM0897,,2009JJ00
GM0897,,2010JJ00
GM0897,,2011JJ00
GM0897,,2012JJ00
GM0897,,2013JJ00
GM0897,,2014JJ00
GM0897,,2015JJ00
GM0897,,2016JJ00
GM0897,,2017JJ00
GM0897,,2018JJ00
GM0897,,2019JJ00
GM0897,,2020JJ00
GM0897,,2021JJ00
GM0897,,2022JJ00
GM0147,13.0,1988JJ00
GM0147,14.4,1989JJ00
GM0147,14.3,1990JJ00
GM0147,13.2,1991JJ00
GM0147,13.5,1992JJ00
GM0147,13.0,1993JJ00
GM0147,13.1,1994JJ00
GM0147,12.2,1995JJ00
GM0147,13.5,1996JJ00
GM0147,12.0,1997JJ00
GM0147,12.8,1998JJ00
GM0147,12.7,1999JJ00
GM0147,12.2,2000JJ00
GM0147,12.4,2001JJ00
GM0147,13.5,2002JJ00
GM0147,11.5,2003JJ00
GM0147,12.1,2004JJ00
GM0147,11.4,2005JJ00
GM0147,10.6,2006JJ00
GM0147,10.1,2007JJ00
GM0147,10.4,2008JJ00
GM0147,9.5,2009JJ00
GM0147,8.9,2010JJ00
GM0147,11.2,2011JJ00
GM0147,10.7,2012JJ00
GM0147,9.6,2013JJ00
GM0147,9.7,2014JJ00
GM0147,10.6,2015JJ00
GM0147,9.9,2016JJ00
GM0147,10.8,2017JJ00
GM0147,10.6,2018JJ00
GM0147,10.7,2019JJ00
GM0147,10.3,2020JJ00
GM0147,11.2,2021JJ00
GM0147,11.0,2022JJ00
GM0654,14.0,1988JJ00
GM0654,14.2,1989JJ00
GM0654,14.2,1990JJ00
GM0654,14.1,1991JJ00
GM0654,14.4,1992JJ00
GM0654,14.9,1993JJ00
GM0654,15.3,1994JJ00
GM0654,13.8,1995JJ00
GM0654,14.4,1996JJ00
GM0654,14.0,1997JJ00
GM0654,13.7,1998JJ00
GM0654,14.1,1999JJ00
GM0654,13.8,2000JJ00
GM0654,14.7,2001JJ00
GM0654,13.0,2002JJ00
GM0654,12.7,2003JJ00
GM0654,12.5,2004JJ00
GM0654,11.2,2005JJ00
GM0654,10.1,2006JJ00
GM0654,10.6,2007JJ00
GM0654,12.0,2008JJ00
GM0654,11.6,2009JJ00
GM0654,10.4,2010JJ00
GM0654,10.3,2011JJ00
GM0654,10.5,2012JJ00
GM0654,10.1,2013JJ00
GM0654,10.3,2014JJ00
GM0654,10.7,2015JJ00
GM0654,10.2,2016JJ00
GM0654,9.8,2017JJ00
GM0654,10.0,2018JJ00
GM0654,10.2,2019JJ00
GM0654,10.1,2020JJ00
GM0654,9.7,2021JJ00
GM0654,10.1,2022JJ00
GM0499,12.0,1988JJ00
GM0499,12.7,1989JJ00
GM0499,14.8,1990JJ00
GM0499,16.2,1991JJ00
GM0499,13.2,1992JJ00
GM0499,16.3,1993JJ00
GM0499,15.1,1994JJ00
GM0499,13.8,1995JJ00
GM0499,16.4,1996JJ00
GM0499,14.0,1997JJ00
GM0499,14.9,1998JJ00
GM0499,16.6,1999JJ00
GM0499,15.7,2000JJ00
GM0499,14.3,2001JJ00
GM0499,14.8,2002JJ00
GM0499,14.8,2003JJ00
GM0499,15.7,2004JJ00
GM0499,13.6,2005JJ00
GM0499,12.1,2006JJ00
GM0499,12.9,2007JJ00
GM0499,11.4,2008JJ00
GM0499,11.4,2009JJ00
GM0499,11.5,2010JJ00
GM0499,9.9,2011JJ00
GM0499,9.7,2012JJ00
GM0499,9.6,2013JJ00
GM0499,,2014JJ00
GM0499,,2015JJ00
GM0499,,2016JJ00
GM0499,,2017JJ00
GM0499,,2018JJ00
GM0499,,2019JJ00
GM0499,,2020JJ00
GM0499,,2021JJ00
GM0499,,2022JJ00
GM0756,12.3,1988JJ00
GM0756,13.4,1989JJ00
GM0756,13.2,1990JJ00
GM0756,11.9,1991JJ00
GM0756,13.9,1992JJ00
GM0756,13.1,1993JJ00
GM0756,14.5,1994JJ00
GM0756,13.7,1995JJ00
GM0756,13.1,1996JJ00
GM0756,13.7,1997JJ00
GM0756,13.6,1998JJ00
GM0756,13.8,1999JJ00
GM0756,12.8,2000JJ00
GM0756,12.0,2001JJ00
GM0756,11.4,2002JJ00
GM0756,11.7,2003JJ00
GM0756,12.3,2004JJ00
GM0756,10.6,2005JJ00
GM0756,10.2,2006JJ00
GM0756,10.4,2007JJ00
GM0756,8.7,2008JJ00
GM0756,9.2,2009JJ00
GM0756,8.7,2010JJ00
GM0756,7.6,2011JJ00
GM0756,6.6,2012JJ00
GM0756,7.2,2013JJ00
GM0756,7.0,2014JJ00
GM0756,7.7,2015JJ00
GM0756,8.2,2016JJ00
GM0756,7.9,2017JJ00
GM0756,8.4,2018JJ00
GM0756,8.2,2019JJ00
GM0756,8.4,2020JJ00
GM0756,9.9,2021JJ00
GM0756,,2022JJ00
GM0757,13.2,1988JJ00
GM0757,13.0,1989JJ00
GM0757,12.7,1990JJ00
GM0757,13.9,1991JJ00
GM0757,13.1,1992JJ00
GM0757,13.2,1993JJ00
GM0757,11.9,1994JJ00
GM0757,11.1,1995JJ00
GM0757,11.7,1996JJ00
GM0757,11.6,1997JJ00
GM0757,11.1,1998JJ00
GM0757,11.4,1999JJ00
GM0757,11.3,2000JJ00
GM0757,12.1,2001JJ00
GM0757,12.5,2002JJ00
GM0757,11.9,2003JJ00
GM0757,11.8,2004JJ00
GM0757,11.9,2005JJ00
GM0757,12.4,2006JJ00
GM0757,12.0,2007JJ00
GM0757,12.1,2008JJ00
GM0757,10.5,2009JJ00
GM0757,10.3,2010JJ00
GM0757,9.4,2011JJ00
GM0757,8.9,2012JJ00
GM0757,7.9,2013JJ00
GM0757,9.1,2014JJ00
GM0757,8.1,2015JJ00
GM0757,9.5,2016JJ00
