Kennziffer,Wert,Zeitbezug
13,150.91,2010
13,171.09,2011
13,187.54,2012
13,206.32,2013
13,226.63,2014
13,242.29,2015
13,248.5,2016
13,263.05,2017
13,278.03,2018
13,299.99,2019
13,288.41,2020
14,154.65,1995
14,96.07,1996
14,83.24,1997
14,91.9,1998
14,90.41,1999
14,87.17,2000
14,81.08,2001
14,75.46,2002
14,79.91,2003
14,80.77,2004
14,81.98,2005
14,96.13,2006
14,120.93,2007
14,152.16,2008
14,149.48,2009
14,151.47,2010
14,169.27,2011
14,181.1,2012
14,204.55,2013
14,223.81,2014
14,244.39,2015
14,261.65,2016
14,274.7,2017
14,294.3,2018
14,314.37,2019
14,301.05,2020
15,140.53,1995
15,88.47,1996
15,76.92,1997
15,75.2,1998
15,89.52,1999
15,73.41,2000
15,77.14,2001
15,75.51,2002
15,75.98,2003
15,90.92,2004
15,82.41,2005
15,101.02,2006
15,126.01,2007
15,152.72,2008
15,148.42,2009
15,148.89,2010
15,165.95,2011
15,182.78,2012
15,201.92,2013
15,219.59,2014
15,234.79,2015
15,243.58,2016
15,259.49,2017
15,278.73,2018
15,294.19,2019
15,294.9,2020
16,137.04,1995
16,85.03,1996
16,73.54,1997
16,81.16,1998
16,79.63,1999
16,73.91,2000
16,75.1,2001
16,75.96,2002
16,82.67,2003
16,80.43,2004
16,84.05,2005
16,93.86,2006
16,119.74,2007
16,150.89,2008
16,145.6,2009
16,150.26,2010
16,172.6,2011
16,188.83,2012
16,205.23,2013
16,225.0,2014
16,242.64,2015
16,259.55,2016
16,275.92,2017
16,294.55,2018
16,301.53,2019
16,295.87,2020
010010000,302.74,1995
010010000,268.28,1996
010010000,248.32,1997
010010000,297.44,1998
010010000,267.11,1999
010010000,256.51,2000
010010000,247.37,2001
010010000,242.72,2002
010010000,213.8,2003
010010000,196.38,2004
010010000,195.68,2005
010010000,202.75,2006
010010000,223.27,2007
010010000,244.56,2008
010010000,239.52,2009
010010000,235.36,2010
010010000,284.73,2011
010010000,292.4,2012
010010000,310.6,2013
010010000,322.01,2014
010010000,333.0,2015
010010000,342.47,2016
010010000,371.39,2017
010010000,363.95,2018
010010000,392.62,2019
010010000,377.84,2020
010020000,311.65,1995
010020000,276.72,1996
010020000,261.17,1997
010020000,308.94,1998
010020000,285.18,1999
010020000,274.87,2000
010020000,266.11,2001
010020000,260.65,2002
010020000,229.71,2003
010020000,211.88,2004
010020000,210.9,2005
010020000,227.23,2006
010020000,251.94,2007
010020000,278.09,2008
010020000,271.01,2009
010020000,265.69,2010
010020000,302.2,2011
010020000,296.29,2012
010020000,314.47,2013
010020000,326.64,2014
010020000,349.85,2015
010020000,364.35,2016
010020000,399.22,2017
010020000,407.97,2018
010020000,444.7,2019
010020000,427.2,2020
010030000,289.98,1995
010030000,256.62,1996
010030000,246.8,1997
010030000,290.5,1998
010030000,264.58,1999
010030000,253.87,2000
