Kennziffer,Wert,Zeitbezug
13,1725.68,2005
13,1728.17,2006
13,1754.95,2007
13,1791.98,2008
13,1828.41,2009
13,1875.84,2010
13,1952.69,2011
13,2023.28,2012
13,2060.16,2013
13,2127.08,2014
13,2223.13,2015
13,2296.44,2016
13,2358.85,2017
13,2447.64,2018
13,2543.89,2019
13,2576.59,2020
14,1664.87,2000
14,1703.36,2001
14,1727.26,2002
14,1756.59,2003
14,1775.12,2004
14,1784.31,2005
14,1807.66,2006
14,1839.1,2007
14,1895.55,2008
14,1923.01,2009
14,1980.63,2010
14,2050.64,2011
14,2110.2,2012
14,2165.78,2013
14,2236.84,2014
14,2344.12,2015
14,2418.6,2016
14,2489.07,2017
14,2574.52,2018
14,2672.87,2019
14,2703.37,2020
15,1608.08,2000
15,1641.47,2001
15,1674.26,2002
15,1691.88,2003
15,1708.9,2004
15,1726.48,2005
15,1739.5,2006
15,1753.09,2007
15,1808.68,2008
15,1855.93,2009
15,1910.74,2010
15,1980.1,2011
15,2055.58,2012
15,2095.54,2013
15,2178.8,2014
15,2264.16,2015
15,2331.03,2016
15,2406.55,2017
15,2489.94,2018
15,2568.59,2019
15,2620.58,2020
16,1608.23,2000
16,1652.64,2001
16,1691.94,2002
16,1727.59,2003
16,1741.76,2004
16,1755.76,2005
16,1776.59,2006
16,1799.73,2007
16,1849.59,2008
16,1867.0,2009
16,1914.35,2010
16,1980.33,2011
16,2052.3,2012
16,2113.18,2013
16,2194.57,2014
16,2279.16,2015
16,2343.87,2016
16,2425.26,2017
16,2500.96,2018
16,2576.65,2019
16,2589.37,2020
01001000,1946.62,2000
01001000,2005.81,2001
01001000,2089.84,2002
01001000,2151.7,2003
01001000,2140.44,2004
01001000,2081.39,2005
01001000,2017.9,2006
01001000,2035.3,2007
01001000,2083.31,2008
01001000,2060.85,2009
01001000,2079.25,2010
01001000,2119.05,2011
01001000,2193.46,2012
01001000,2230.09,2013
01001000,2243.59,2014
01001000,2316.7,2015
01001000,2330.01,2016
01001000,2443.18,2017
01001000,2556.13,2018
01001000,2619.99,2019
01001000,2624.65,2020
01002000,2118.48,2000
01002000,2175.11,2001
01002000,2240.54,2002
01002000,2283.94,2003
01002000,2278.48,2004
01002000,2251.47,2005
01002000,2208.39,2006
01002000,2228.6,2007
01002000,2262.52,2008
01002000,2292.62,2009
01002000,2341.45,2010
01002000,2404.71,2011
01002000,2449.05,2012
01002000,2469.77,2013
01002000,2565.7,2014
01002000,2662.29,2015
01002000,2693.15,2016
01002000,2771.49,2017
01002000,2873.13,2018
01002000,2948.08,2019
01002000,2997.91,2020
01003000,1957.39,2000
01003000,1993.47,2001
01003000,2034.56,2002
01003000,2033.64,2003
01003000,2058.13,2004
01003000,2064.03,2005
01003000,2042.01,2006
01003000,2061.38,2007
01003000,2105.79,2008
01003000,2099.43,2009
01003000,2155.36,2010
01003000,2227.72,2011
01003000,2276.87,2012
01003000,2330.26,2013
01003000,2439.67,2014
01003000,2449.52,2015
01003000,2589.09,2016
01003000,2616.34,2017
01003000,2723.07,2018
01003000,2822.54,2019
01003000,2877.09,2020
01004000,2041.41,2000
01004000,2036.95,2001
01004000,2092.63,2002
01004000,2063.34,2003
01004000,2070.75,2004
01004000,2047.64,2005
01004000,2043.73,2006
01004000,2081.04,2007
01004000,2088.64,2008
01004000,2087.21,2009
01004000,2112.19,2010
01004000,2196.18,2011
01004000,2248.19,2012
01004000,2347.62,2013
01004000,2357.67,2014
01004000,2397.66,2015
01004000,2465.45,2016
01004000,2529.43,2017
01004000,2617.58,2018
01004000,2731.99,2019
01004000,2739.97,2020
01051000,1965.57,2000
01051000,1986.53,2001
01051000,2010.86,2002
01051000,2006.33,2003
01051000,1975.13,2004
01051000,1968.81,2005
01051000,1990.25,2006
01051000,2003.98,2007
01051000,2017.75,2008
01051000,2003.42,2009
01051000,2027.96,2010
01051000,2110.89,2011
01051000,2149.91,2012
01051000,2166.12,2013
01051000,2215.8,2014
01051000,2251.59,2015
01051000,2325.08,2016
01051000,2363.96,2017
01051000,2443.46,2018
01051000,2514.41,2019
01051000,2529.45,2020
01053000,1815.09,2000
01053000,1865.05,2001
01053000,1867.8,2002
01053000,1851.64,2003
01053000,1838.51,2004
01053000,1828.8,2005
01053000,1828.52,2006
01053000,1877.85,2007
01053000,1984.55,2008
01053000,1974.29,2009
01053000,1979.92,2010
01053000,2097.93,2011
01053000,2149.99,2012
01053000,2200.1,2013
01053000,2267.21,2014
01053000,2328.55,2015
01053000,2383.23,2016
01053000,2441.82,2017
01053000,2504.29,2018
01053000,2593.37,2019
01053000,2617.03,2020
01054000,1776.25,2000
01054000,1805.08,2001
01054000,1817.43,2002
01054000,1846.86,2003
01054000,1850.36,2004
01054000,1868.99,2005
01054000,1875.12,2006
01054000,1893.31,2007
01054000,1889.7,2008
01054000,1943.62,2009
01054000,2002.13,2010
01054000,2054.57,2011
01054000,2115.72,2012
01054000,2184.67,2013
01054000,2191.93,2014
01054000,2268.46,2015
01054000,2303.92,2016
01054000,2362.61,2017
01054000,2427.32,2018
01054000,2478.53,2019
01054000,2486.83,2020
01055000,1661.15,2000
01055000,1682.16,2001
01055000,1710.58,2002
01055000,1730.71,2003
01055000,1736.91,2004
01055000,1742.07,2005
01055000,1754.13,2006
01055000,1812.63,2007
01055000,1841.39,2008
01055000,1838.86,2009
01055000,1876.88,2010
01055000,1920.4,2011
01055000,2002.63,2012
01055000,2027.41,2013
01055000,2056.78,2014
01055000,2116.11,2015
01055000,2164.8,2016
01055000,2223.2,2017
01055000,2308.04,2018
01055000,2389.38,2019
01055000,2418.4,2020
01056000,1959.55,2000
01056000,2006.71,2001
01056000,2052.46,2002
01056000,2090.81,2003
01056000,2114.15,2004
01056000,2137.18,2005
01056000,2150.75,2006
01056000,2190.78,2007
01056000,2235.62,2008
01056000,2280.66,2009
01056000,2297.55,2010
01056000,2336.33,2011
01056000,2389.9,2012
01056000,2469.97,2013
01056000,2459.66,2014
01056000,2511.0,2015
01056000,2556.45,2016
01056000,2605.09,2017
01056000,2730.17,2018
01056000,2778.93,2019
01056000,2797.02,2020
01057000,1548.95,2000
01057000,1598.33,2001
01057000,1633.56,2002
01057000,1654.6,2003
01057000,1649.54,2004
01057000,1656.49,2005
01057000,1657.65,2006
01057000,1737.76,2007
01057000,1744.26,2008
01057000,1774.3,2009
01057000,1824.06,2010
01057000,1870.31,2011
01057000,1933.45,2012
01057000,1957.52,2013
01057000,1984.13,2014
01057000,2029.96,2015
01057000,2053.67,2016
01057000,2103.38,2017
01057000,2189.84,2018
01057000,2271.15,2019
01057000,2294.35,2020
01058000,1806.09,2000
01058000,1816.38,2001
01058000,1817.81,2002
01058000,1866.71,2003
01058000,1864.24,2004
01058000,1862.51,2005
01058000,1865.26,2006
01058000,1892.01,2007
01058000,1895.05,2008
01058000,1944.24,2009
01058000,2000.54,2010
01058000,2065.81,2011
01058000,2124.47,2012
01058000,2186.62,2013
01058000,2225.64,2014
01058000,2294.06,2015
01058000,2312.75,2016
01058000,2384.66,2017
01058000,2473.44,2018
01058000,2544.64,2019
01058000,2576.72,2020
01059000,1799.51,2000
01059000,1828.33,2001
01059000,1840.0,2002
