Kennziffer,Wert,Zeitbezug
13,1646.81,2018
13,1723.43,2019
14,1091.57,2000
14,1139.7,2001
14,1168.15,2002
14,1195.58,2003
14,1218.75,2004
14,1220.34,2005
14,1257.37,2006
14,1288.61,2007
14,1319.87,2008
14,1339.65,2009
14,1365.05,2010
14,1422.84,2011
14,1453.26,2012
14,1481.09,2013
14,1501.82,2014
14,1540.48,2015
14,1592.38,2016
14,1650.85,2017
14,1701.73,2018
14,1762.32,2019
15,1042.04,2000
15,1082.37,2001
15,1100.85,2002
15,1122.93,2003
15,1141.6,2004
15,1154.25,2005
15,1186.7,2006
15,1210.26,2007
15,1256.72,2008
15,1288.66,2009
15,1313.62,2010
15,1372.1,2011
15,1405.57,2012
15,1430.62,2013
15,1460.95,2014
15,1490.13,2015
15,1541.09,2016
15,1607.48,2017
15,1647.7,2018
15,1713.93,2019
16,1066.58,2000
16,1115.02,2001
16,1131.46,2002
16,1153.68,2003
16,1178.8,2004
16,1185.49,2005
16,1227.95,2006
16,1256.23,2007
16,1289.51,2008
16,1303.25,2009
16,1322.95,2010
16,1383.45,2011
16,1412.5,2012
16,1446.21,2013
16,1466.63,2014
16,1496.57,2015
16,1554.61,2016
16,1618.78,2017
16,1666.84,2018
16,1723.94,2019
01001000,1178.74,2000
01001000,1202.25,2001
01001000,1200.55,2002
01001000,1219.32,2003
01001000,1212.81,2004
01001000,1269.74,2005
01001000,1311.96,2006
01001000,1357.65,2007
01001000,1347.27,2008
01001000,1346.54,2009
01001000,1331.17,2010
01001000,1457.59,2011
01001000,1491.13,2012
01001000,1493.48,2013
01001000,1491.99,2014
01001000,1507.52,2015
01001000,1487.67,2016
01001000,1509.8,2017
01001000,1553.89,2018
01001000,1588.66,2019
01002000,1187.0,2000
01002000,1224.02,2001
01002000,1225.67,2002
01002000,1259.87,2003
01002000,1262.26,2004
01002000,1293.39,2005
01002000,1307.05,2006
01002000,1335.76,2007
01002000,1356.87,2008
01002000,1364.78,2009
01002000,1369.7,2010
01002000,1414.79,2011
01002000,1444.68,2012
01002000,1486.06,2013
01002000,1465.81,2014
01002000,1495.32,2015
01002000,1524.34,2016
01002000,1544.33,2017
01002000,1606.34,2018
01002000,1659.68,2019
01003000,1205.55,2000
01003000,1248.0,2001
01003000,1266.73,2002
01003000,1326.17,2003
01003000,1349.45,2004
01003000,1378.74,2005
01003000,1393.92,2006
01003000,1409.5,2007
01003000,1422.73,2008
01003000,1424.41,2009
01003000,1416.99,2010
01003000,1444.91,2011
01003000,1481.65,2012
01003000,1489.36,2013
01003000,1507.65,2014
01003000,1572.58,2015
01003000,1579.43,2016
01003000,1639.28,2017
01003000,1697.02,2018
01003000,1755.01,2019
01004000,1237.31,2000
01004000,1296.23,2001
01004000,1273.2,2002
01004000,1286.54,2003
01004000,1260.77,2004
01004000,1296.05,2005
01004000,1315.24,2006
01004000,1344.6,2007
01004000,1356.21,2008
01004000,1358.52,2009
01004000,1352.76,2010
01004000,1375.46,2011
01004000,1422.11,2012
01004000,1448.35,2013
01004000,1488.98,2014
01004000,1489.35,2015
01004000,1551.41,2016
01004000,1546.79,2017
01004000,1601.54,2018
01004000,1640.46,2019
01051000,1165.73,2000
01051000,1216.41,2001
01051000,1220.31,2002
01051000,1269.66,2003
01051000,1310.53,2004
01051000,1335.31,2005
01051000,1354.74,2006
01051000,1391.43,2007
01051000,1435.3,2008
01051000,1436.27,2009
01051000,1463.32,2010
01051000,1533.62,2011
01051000,1581.76,2012
01051000,1623.89,2013
01051000,1671.9,2014
01051000,1738.2,2015
01051000,1770.79,2016
01051000,1855.27,2017
01051000,1910.38,2018
01051000,1997.36,2019
01053000,1393.37,2000
01053000,1446.2,2001
01053000,1434.62,2002
01053000,1472.31,2003
01053000,1487.36,2004
01053000,1528.24,2005
01053000,1542.72,2006
01053000,1574.54,2007
01053000,1614.27,2008
01053000,1641.95,2009
01053000,1659.36,2010
01053000,1716.63,2011
01053000,1772.32,2012
01053000,1760.47,2013
01053000,1784.14,2014
01053000,1825.17,2015
01053000,1865.76,2016
01053000,2155.69,2017
01053000,2236.12,2018
01053000,2290.47,2019
01054000,1204.18,2000
01054000,1251.36,2001
01054000,1243.35,2002
01054000,1295.11,2003
01054000,1319.77,2004
01054000,1376.4,2005
01054000,1430.28,2006
01054000,1485.83,2007
01054000,1548.53,2008
01054000,1562.07,2009
01054000,1592.23,2010
01054000,1685.21,2011
01054000,1731.16,2012
01054000,1800.59,2013
01054000,1880.63,2014
01054000,1944.34,2015
01054000,1989.39,2016
01054000,2077.59,2017
01054000,2150.34,2018
01054000,2213.29,2019
01055000,1254.31,2000
01055000,1297.72,2001
01055000,1302.39,2002
01055000,1366.92,2003
01055000,1394.85,2004
01055000,1418.05,2005
01055000,1424.81,2006
01055000,1444.1,2007
01055000,1478.96,2008
01055000,1496.63,2009
01055000,1520.4,2010
01055000,1623.65,2011
01055000,1675.65,2012
01055000,1689.29,2013
01055000,1733.27,2014
01055000,1764.51,2015
01055000,1809.06,2016
01055000,1877.93,2017
01055000,1953.32,2018
01055000,2023.76,2019
01056000,1484.32,2000
01056000,1539.24,2001
01056000,1522.17,2002
01056000,1567.52,2003
01056000,1566.04,2004
01056000,1598.72,2005
01056000,1604.98,2006
01056000,1625.24,2007
01056000,1666.19,2008
01056000,1689.17,2009
01056000,1712.38,2010
01056000,1809.69,2011
01056000,1861.56,2012
01056000,1868.28,2013
01056000,1871.82,2014
01056000,1918.52,2015
01056000,1954.04,2016
01056000,1978.19,2017
01056000,2050.79,2018
01056000,2113.69,2019
01057000,1233.65,2000
01057000,1289.2,2001
01057000,1292.71,2002
01057000,1333.91,2003
01057000,1352.83,2004
01057000,1370.14,2005
01057000,1375.24,2006
01057000,1391.25,2007
01057000,1431.64,2008
01057000,1451.19,2009
01057000,1481.9,2010
01057000,1621.4,2011
01057000,1679.69,2012
01057000,1704.02,2013
01057000,1735.66,2014
01057000,1758.48,2015
01057000,1828.32,2016
01057000,1854.38,2017
01057000,1923.67,2018
01057000,1999.51,2019
01058000,1288.08,2000
01058000,1348.04,2001
01058000,1344.7,2002
01058000,1386.78,2003
01058000,1403.54,2004
01058000,1441.07,2005
01058000,1462.48,2006
01058000,1493.9,2007
01058000,1535.36,2008
01058000,1547.97,2009
01058000,1578.6,2010
01058000,1646.97,2011
01058000,1709.82,2012
01058000,1737.93,2013
01058000,1789.27,2014
01058000,1826.25,2015
01058000,1842.31,2016
01058000,1891.76,2017
01058000,1965.74,2018
01058000,2034.36,2019
01059000,1191.56,2000
01059000,1237.23,2001
01059000,1238.25,2002
01059000,1293.23,2003
01059000,1322.77,2004
01059000,1365.24,2005
01059000,1400.91,2006
01059000,1443.18,2007
01059000,1468.47,2008
01059000,1463.68,2009
01059000,1477.43,2010
01059000,1553.01,2011
01059000,1607.61,2012
01059000,1642.17,2013
01059000,1677.37,2014
01059000,1757.05,2015
01059000,1781.55,2016
01059000,1827.94,2017
01059000,1881.73,2018
01059000,1950.33,2019
01060000,1401.2,2000
01060000,1449.02,2001
01060000,1433.81,2002
01060000,1463.2,2003
01060000,1467.79,2004
01060000,1504.69,2005
01060000,1518.34,2006
01060000,1564.21,2007
01060000,1588.32,2008
01060000,1612.23,2009
01060000,1623.62,2010
01060000,1670.74,2011
01060000,1722.67,2012
01060000,1750.22,2013
01060000,1783.32,2014
01060000,1818.43,2015
01060000,1842.19,2016
01060000,1869.79,2017
01060000,1934.36,2018
01060000,1999.75,2019
01061000,1222.3,2000
01061000,1264.74,2001
01061000,1263.25,2002
01061000,1306.42,2003
01061000,1328.03,2004
01061000,1361.96,2005
01061000,1382.25,2006
01061000,1419.21,2007
01061000,1456.79,2008
01061000,1462.33,2009
01061000,1489.88,2010
01061000,1568.74,2011
01061000,1624.43,2012
01061000,1628.43,2013
01061000,1646.74,2014
01061000,1657.73,2015
01061000,1720.73,2016
01061000,1760.88,2017
01061000,1821.49,2018
01061000,1905.53,2019
01062000,1586.88,2000
01062000,1647.0,2001
01062000,1649.03,2002
01062000,1713.75,2003
01062000,1722.92,2004
01062000,1763.16,2005
01062000,1770.09,2006
01062000,1782.48,2007
01062000,1797.76,2008
