Kennziffer,Wert,Zeitbezug
010545453,35.76,2017
010545453,35.47,2018
010545453,35.97,2019
010545453,37.72,2020
010545459,23.18,2013
010545459,23.36,2014
010545459,23.07,2015
010545459,22.44,2016
010545459,21.75,2017
010545459,21.33,2018
010545459,21.38,2019
010545459,21.61,2020
010545488,22.55,2013
010545488,22.02,2014
010545488,21.05,2015
010545488,21.28,2016
010545488,20.28,2017
010545488,20.2,2018
010545488,20.21,2019
010545488,20.71,2020
010545489,30.99,2013
010545489,30.48,2014
010545489,29.66,2015
010545489,30.03,2016
010545489,28.48,2017
010545489,27.97,2018
010545489,28.11,2019
010545489,29.18,2020
010545492,33.39,2013
010545492,32.76,2014
010545492,32.6,2015
010545492,33.45,2016
010545492,31.77,2017
010545492,31.31,2018
010545492,31.44,2019
010545492,32.63,2020
010545494,31.98,2013
010545494,31.53,2014
010545494,30.79,2015
010545494,31.24,2016
010545494,30.06,2017
010545494,29.78,2018
010545494,29.98,2019
010545494,31.12,2020
010550001,30.25,2013
010550001,28.95,2014
010550001,28.32,2015
010550001,28.9,2016
010550001,28.15,2017
010550001,27.9,2018
010550001,28.05,2019
010550001,29.08,2020
010550004,23.67,2013
010550004,22.75,2014
010550004,21.98,2015
010550004,22.13,2016
010550004,21.88,2017
010550004,21.88,2018
010550004,21.93,2019
010550004,22.51,2020
010550007,30.24,2013
010550007,28.37,2014
010550007,27.31,2015
010550007,28.23,2016
010550007,27.49,2017
010550007,27.17,2018
010550007,27.43,2019
010550007,27.62,2020
010550010,14.63,2013
010550010,14.3,2014
010550010,13.65,2015
010550010,13.86,2016
010550010,13.22,2017
010550010,13.67,2018
010550010,14.33,2019
010550010,14.74,2020
010550012,23.85,2013
010550012,23.62,2014
010550012,22.85,2015
010550012,23.23,2016
010550012,22.8,2017
010550012,22.75,2018
010550012,22.86,2019
010550012,23.39,2020
010550016,19.49,2013
010550016,18.86,2014
010550016,17.72,2015
010550016,18.06,2016
010550016,17.7,2017
010550016,17.65,2018
010550016,17.57,2019
010550016,17.92,2020
010550018,30.02,2013
010550018,28.51,2014
010550018,27.57,2015
010550018,27.96,2016
010550018,27.06,2017
010550018,27.46,2018
010550018,28.45,2019
010550018,29.61,2020
010550021,23.68,2013
010550021,22.39,2014
010550021,21.33,2015
010550021,21.52,2016
010550021,20.85,2017
010550021,20.68,2018
010550021,20.99,2019
010550021,21.49,2020
010550025,17.46,2013
010550025,16.05,2014
010550025,14.17,2015
010550025,13.82,2016
010550025,13.4,2017
010550025,13.53,2018
010550025,13.81,2019
010550025,14.16,2020
010550028,25.79,2013
010550028,24.91,2014
010550028,24.18,2015
010550028,24.44,2016
010550028,23.99,2017
010550028,24.29,2018
010550028,24.14,2019
010550028,24.86,2020
010550032,23.34,2013
010550032,22.73,2014
010550032,22.27,2015
010550032,22.5,2016
010550032,21.95,2017
010550032,21.86,2018
010550032,21.74,2019
010550032,22.29,2020
010550033,25.89,2013
010550033,25.75,2014
010550033,25.22,2015
010550033,25.62,2016
010550033,25.29,2017
010550033,25.32,2018
010550033,25.23,2019
010550033,25.9,2020
010550035,26.7,2013
010550035,25.98,2014
010550035,25.52,2015
010550035,25.93,2016
010550035,25.22,2017
010550035,25.1,2018
010550035,25.02,2019
010550035,25.59,2020
010550040,26.09,2013
010550040,25.64,2014
010550040,25.32,2015
010550040,25.76,2016
010550040,25.67,2017
010550040,25.71,2018
010550040,25.85,2019
010550040,26.65,2020
010550041,31.39,2013
010550041,29.74,2014
010550041,28.14,2015
010550041,28.41,2016
010550041,27.82,2017
010550041,27.69,2018
010550041,27.54,2019
010550041,29.02,2020
010550042,20.12,2013
010550042,19.4,2014
010550042,17.98,2015
