Kennziffer,Wert,Zeitbezug
01002000,11.96,2018
01002000,11.92,2019
01003000,13.98,2004
01003000,15.15,2005
01003000,15.84,2006
01003000,16.16,2007
01003000,14.87,2008
01003000,13.5,2009
01003000,13.92,2010
01003000,15.19,2011
01003000,15.93,2012
01003000,15.25,2013
01003000,15.59,2014
01003000,15.26,2015
01003000,15.29,2016
01003000,15.04,2017
01003000,14.76,2018
01003000,14.48,2019
01004000,14.33,2004
01004000,15.99,2005
01004000,16.6,2006
01004000,17.41,2007
01004000,16.44,2008
01004000,14.86,2009
01004000,15.81,2010
01004000,15.61,2011
01004000,16.65,2012
01004000,16.61,2013
01004000,16.94,2014
01004000,17.09,2015
01004000,17.54,2016
01004000,17.8,2017
01004000,18.09,2018
01004000,18.65,2019
01051000,12.4,2004
01051000,13.3,2005
01051000,13.69,2006
01051000,13.6,2007
01051000,12.79,2008
01051000,11.96,2009
01051000,12.36,2010
01051000,12.15,2011
01051000,12.5,2012
01051000,12.52,2013
01051000,12.8,2014
01051000,12.43,2015
01051000,12.78,2016
01051000,12.78,2017
01051000,12.84,2018
01051000,12.74,2019
01053000,10.17,2004
01053000,10.97,2005
01053000,11.2,2006
01053000,11.39,2007
01053000,10.67,2008
01053000,9.57,2009
01053000,10.0,2010
01053000,9.87,2011
01053000,10.21,2012
01053000,10.16,2013
01053000,10.29,2014
01053000,9.73,2015
01053000,10.17,2016
01053000,10.17,2017
01053000,10.23,2018
01053000,10.12,2019
01054000,10.67,2004
01054000,11.23,2005
01054000,11.28,2006
01054000,10.93,2007
01054000,9.89,2008
01054000,9.15,2009
01054000,9.54,2010
01054000,9.68,2011
01054000,9.94,2012
01054000,10.09,2013
01054000,10.32,2014
01054000,9.71,2015
01054000,9.99,2016
01054000,9.82,2017
01054000,9.93,2018
01054000,10.05,2019
01055000,11.27,2004
01055000,12.05,2005
01055000,12.31,2006
01055000,12.07,2007
01055000,11.13,2008
01055000,10.3,2009
01055000,10.38,2010
01055000,10.22,2011
01055000,10.43,2012
01055000,10.63,2013
01055000,10.8,2014
01055000,10.41,2015
01055000,10.78,2016
01055000,10.62,2017
01055000,10.47,2018
01055000,10.45,2019
01056000,9.01,2004
01056000,10.08,2005
01056000,10.58,2006
01056000,10.71,2007
01056000,10.06,2008
01056000,9.31,2009
01056000,9.35,2010
01056000,9.11,2011
01056000,9.44,2012
01056000,9.67,2013
01056000,9.64,2014
01056000,9.53,2015
01056000,9.57,2016
01056000,9.6,2017
01056000,9.62,2018
01056000,9.61,2019
01057000,8.73,2004
01057000,9.29,2005
01057000,9.34,2006
01057000,9.4,2007
01057000,8.55,2008
01057000,7.99,2009
01057000,8.22,2010
01057000,8.15,2011
01057000,8.27,2012
01057000,8.67,2013
01057000,8.88,2014
01057000,8.64,2015
01057000,9.06,2016
01057000,8.95,2017
01057000,8.94,2018
01057000,8.81,2019
01058000,9.26,2004
01058000,9.96,2005
01058000,9.96,2006
01058000,10.03,2007
01058000,9.24,2008
01058000,8.51,2009
01058000,8.86,2010
01058000,8.75,2011
01058000,9.1,2012
01058000,9.16,2013
01058000,9.17,2014
01058000,8.99,2015
01058000,9.26,2016
01058000,9.41,2017
01058000,9.38,2018
01058000,9.28,2019
01059000,10.16,2004
01059000,10.88,2005
01059000,10.87,2006
01059000,11.03,2007
01059000,10.03,2008
01059000,9.34,2009
01059000,9.67,2010
01059000,9.75,2011
01059000,10.26,2012
01059000,10.45,2013
01059000,10.67,2014
01059000,10.33,2015
01059000,10.55,2016
01059000,10.64,2017
01059000,10.61,2018
01059000,10.6,2019
01060000,10.41,2004
01060000,11.35,2005
01060000,11.6,2006
01060000,11.57,2007
01060000,10.74,2008
01060000,9.91,2009
01060000,10.16,2010
01060000,9.84,2011
01060000,10.13,2012
01060000,10.11,2013
01060000,10.08,2014
01060000,9.68,2015
01060000,9.97,2016
01060000,9.86,2017
01060000,9.82,2018
01060000,9.71,2019
01061000,10.66,2004
01061000,11.45,2005
01061000,11.45,2006
01061000,11.55,2007
01061000,10.82,2008
01061000,10.09,2009
01061000,10.64,2010
01061000,10.56,2011
01061000,10.99,2012
01061000,11.43,2013
01061000,11.66,2014
01061000,11.85,2015
01061000,12.12,2016
01061000,12.18,2017
01061000,12.15,2018
01061000,12.09,2019
01062000,8.3,2004
01062000,9.09,2005
01062000,9.26,2006
01062000,9.4,2007
01062000,8.93,2008
01062000,8.22,2009
01062000,8.21,2010
01062000,7.98,2011
01062000,8.05,2012
01062000,7.99,2013
01062000,7.93,2014
01062000,7.65,2015
01062000,7.69,2016
01062000,7.63,2017
01062000,7.55,2018
01062000,7.48,2019
02000000,10.88,2004
02000000,12.05,2005
02000000,12.7,2006
02000000,12.88,2007
02000000,12.05,2008
02000000,10.59,2009
02000000,10.9,2010
02000000,10.46,2011
02000000,10.5,2012
02000000,10.92,2013
02000000,10.81,2014
02000000,10.57,2015
02000000,10.61,2016
02000000,10.61,2017
02000000,10.62,2018
02000000,10.6,2019
03101000,11.46,2004
03101000,12.3,2005
03101000,12.39,2006
03101000,12.44,2007
03101000,11.16,2008
03101000,10.31,2009
03101000,10.75,2010
03101000,10.63,2011
03101000,10.71,2012
03101000,10.62,2013
03101000,10.47,2014
03101000,10.22,2015
03101000,9.87,2016
03101000,9.61,2017
03101000,9.67,2018
03101000,9.6,2019
03102000,10.85,2004
03102000,11.74,2005
03102000,12.02,2006
03102000,12.22,2007
03102000,11.13,2008
03102000,10.28,2009
03102000,10.83,2010
03102000,11.15,2011
03102000,11.88,2012
03102000,12.16,2013
03102000,12.51,2014
03102000,12.85,2015
03102000,12.95,2016
03102000,13.24,2017
03102000,13.49,2018
03102000,13.66,2019
03103000,8.44,2004
03103000,9.0,2005
03103000,9.45,2006
03103000,9.47,2007
03103000,8.96,2008
03103000,8.21,2009
03103000,8.52,2010
03103000,8.23,2011
03103000,8.25,2012
03103000,8.17,2013
03103000,7.99,2014
03103000,8.03,2015
03103000,7.79,2016
03103000,7.69,2017
03103000,7.74,2018
03103000,7.88,2019
03151000,9.51,2004
03151000,10.03,2005
03151000,10.15,2006
03151000,10.08,2007
03151000,9.29,2008
03151000,8.75,2009
03151000,9.15,2010
03151000,8.92,2011
03151000,9.15,2012
03151000,9.02,2013
03151000,8.98,2014
03151000,8.81,2015
03151000,9.0,2016
03151000,8.85,2017
03151000,8.74,2018
03151000,8.54,2019
03153000,11.0,2004
03153000,12.02,2005
03153000,12.22,2006
03153000,12.67,2007
03153000,11.93,2008
03153000,11.34,2009
03153000,12.04,2010
03153000,12.13,2011
03153000,12.58,2012
03153000,12.74,2013
03153000,12.88,2014
03153000,12.82,2015
03153000,12.6,2016
03153000,12.47,2017
03153000,12.51,2018
03153000,12.49,2019
03154000,11.04,2004
03154000,11.9,2005
03154000,12.03,2006
03154000,12.08,2007
03154000,10.86,2008
03154000,9.75,2009
03154000,10.31,2010
03154000,10.47,2011
03154000,10.93,2012
03154000,10.97,2013
03154000,11.19,2014
03154000,11.17,2015
03154000,11.05,2016
03154000,11.04,2017
03154000,11.21,2018
03154000,11.46,2019
03155000,10.52,2004
03155000,11.44,2005
03155000,11.71,2006
03155000,11.89,2007
03155000,11.25,2008
03155000,10.0,2009
03155000,10.72,2010
03155000,10.64,2011
03155000,10.95,2012
03155000,10.8,2013
03155000,10.98,2014
03155000,10.89,2015
03155000,10.89,2016
03155000,10.66,2017
03155000,10.68,2018
03155000,10.66,2019
03157000,10.27,2004
03157000,10.9,2005
03157000,11.05,2006
03157000,11.14,2007
03157000,10.09,2008
03157000,9.12,2009
03157000,9.62,2010
03157000,9.58,2011
03157000,9.83,2012
03157000,9.78,2013
03157000,10.0,2014
